Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 16,000000 ; 0,000000 ; 0,988335 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 16,000000 ; 3,000000 ; 0,947077 ; 67,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 487,000000 ; 337,000000 ; 
2 ; 24,000000 ; 6,000000 ; 0,790705 ; 74,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 1144,000000 ; 679,000000 ; 
3 ; 24,000000 ; 9,000000 ; 0,459320 ; 70,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 1919,000000 ; 1003,000000 ; 
4 ; 24,000000 ; 12,000000 ; 0,365931 ; 66,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 2470,000000 ; 1339,000000 ; 
5 ; 24,000000 ; 15,000000 ; 0,394144 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 2888,000000 ; 1676,000000 ; 
6 ; 32,000000 ; 18,000000 ; 0,373260 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 3102,000000 ; 2020,000000 ; 
7 ; 32,000000 ; 21,000000 ; 0,352060 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 3547,000000 ; 2342,000000 ; 
8 ; 40,000000 ; 24,000000 ; 0,295187 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 3938,000000 ; 2670,000000 ; 
9 ; 40,000000 ; 28,000000 ; 0,264452 ; 74,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4182,000000 ; 3084,000000 ; 
10 ; 40,000000 ; 31,000000 ; 0,247560 ; 67,000000 ; 43,000000 ; 128,000000 ; 0,000000 ; 4459,000000 ; 3431,000000 ; 
11 ; 48,000000 ; 34,000000 ; 0,246004 ; 66,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 4655,000000 ; 3779,000000 ; 
12 ; 48,000000 ; 37,000000 ; 0,263296 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 4843,000000 ; 4125,000000 ; 
13 ; 48,000000 ; 40,000000 ; 0,276720 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 5015,000000 ; 4442,000000 ; 
14 ; 48,000000 ; 43,000000 ; 0,274512 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5207,000000 ; 4787,000000 ; 
15 ; 48,000000 ; 46,000000 ; 0,258513 ; 72,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5363,000000 ; 5135,000000 ; 
16 ; 56,000000 ; 49,000000 ; 0,260782 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5519,000000 ; 5469,000000 ; 
17 ; 56,000000 ; 53,000000 ; 0,268699 ; 74,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 5722,000000 ; 5909,000000 ; 
18 ; 64,000000 ; 56,000000 ; 0,266058 ; 70,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5878,000000 ; 6229,000000 ; 
19 ; 64,000000 ; 59,000000 ; 0,265370 ; 67,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 6039,000000 ; 6558,000000 ; 
20 ; 64,000000 ; 62,000000 ; 0,289488 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6166,000000 ; 6893,000000 ; 
21 ; 64,000000 ; 65,000000 ; 0,287778 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6338,000000 ; 7241,000000 ; 
22 ; 64,000000 ; 68,000000 ; 0,298815 ; 79,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 6479,000000 ; 7573,000000 ; 
23 ; 64,000000 ; 71,000000 ; 0,250703 ; 71,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 6619,000000 ; 7902,000000 ; 
24 ; 64,000000 ; 74,000000 ; 0,235332 ; 79,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 6775,000000 ; 8232,000000 ; 
25 ; 72,000000 ; 78,000000 ; 0,211677 ; 70,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 6979,000000 ; 8665,000000 ; 
26 ; 72,000000 ; 81,000000 ; 0,200212 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 7150,000000 ; 8997,000000 ; 
27 ; 72,000000 ; 84,000000 ; 0,180629 ; 76,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 7291,000000 ; 9335,000000 ; 
28 ; 72,000000 ; 87,000000 ; 0,187046 ; 71,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 7447,000000 ; 9674,000000 ; 
29 ; 72,000000 ; 90,000000 ; 0,192959 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 7588,000000 ; 10014,000000 ; 
30 ; 72,000000 ; 93,000000 ; 0,192251 ; 73,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 7744,000000 ; 10341,000000 ; 
31 ; 72,000000 ; 96,000000 ; 0,189211 ; 74,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 7994,000000 ; 10664,000000 ; 
32 ; 72,000000 ; 99,000000 ; 0,198387 ; 71,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 8213,000000 ; 10998,000000 ; 
33 ; 72,000000 ; 103,000000 ; 0,201888 ; 78,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 8441,000000 ; 11437,000000 ; 
34 ; 72,000000 ; 106,000000 ; 0,211004 ; 70,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 8613,000000 ; 11779,000000 ; 
35 ; 80,000000 ; 109,000000 ; 0,220124 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8816,000000 ; 12113,000000 ; 
36 ; 72,000000 ; 112,000000 ; 0,219495 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 8988,000000 ; 12446,000000 ; 
