Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,990353 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,941908 ; 64,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 903,000000 ; 325,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,859504 ; 67,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 1466,000000 ; 662,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,821821 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 2081,000000 ; 996,000000 ; 
4 ; 16,000000 ; 13,000000 ; 0,799550 ; 79,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 2612,000000 ; 1423,000000 ; 
5 ; 16,000000 ; 16,000000 ; 0,663126 ; 77,000000 ; 42,000000 ; 128,000000 ; 0,000000 ; 2846,000000 ; 1744,000000 ; 
6 ; 16,000000 ; 19,000000 ; 0,541149 ; 67,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 3065,000000 ; 2086,000000 ; 
7 ; 16,000000 ; 23,000000 ; 0,617583 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 3440,000000 ; 2529,000000 ; 
8 ; 24,000000 ; 26,000000 ; 0,461099 ; 66,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 3628,000000 ; 2855,000000 ; 
9 ; 32,000000 ; 29,000000 ; 0,465466 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 3831,000000 ; 3197,000000 ; 
10 ; 32,000000 ; 33,000000 ; 0,355166 ; 66,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 4112,000000 ; 3651,000000 ; 
11 ; 32,000000 ; 36,000000 ; 0,393052 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 4393,000000 ; 3974,000000 ; 
12 ; 40,000000 ; 39,000000 ; 0,394904 ; 74,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 4581,000000 ; 4296,000000 ; 
13 ; 48,000000 ; 43,000000 ; 0,383558 ; 71,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4837,000000 ; 4728,000000 ; 
14 ; 56,000000 ; 46,000000 ; 0,360305 ; 70,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 5056,000000 ; 5060,000000 ; 
15 ; 56,000000 ; 49,000000 ; 0,361845 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5290,000000 ; 5399,000000 ; 
16 ; 64,000000 ; 53,000000 ; 0,308612 ; 72,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5509,000000 ; 5855,000000 ; 
17 ; 64,000000 ; 56,000000 ; 0,240734 ; 81,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5649,000000 ; 6173,000000 ; 
18 ; 64,000000 ; 59,000000 ; 0,222216 ; 70,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5837,000000 ; 6515,000000 ; 
19 ; 64,000000 ; 63,000000 ; 0,202077 ; 66,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 6103,000000 ; 6943,000000 ; 
20 ; 64,000000 ; 66,000000 ; 0,219171 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6259,000000 ; 7276,000000 ; 
21 ; 64,000000 ; 69,000000 ; 0,217158 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6431,000000 ; 7597,000000 ; 
22 ; 64,000000 ; 73,000000 ; 0,207202 ; 74,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 6681,000000 ; 8038,000000 ; 
23 ; 64,000000 ; 76,000000 ; 0,224441 ; 70,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 6903,000000 ; 8377,000000 ; 
24 ; 64,000000 ; 79,000000 ; 0,243572 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 7121,000000 ; 8722,000000 ; 
25 ; 64,000000 ; 83,000000 ; 0,254458 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 7371,000000 ; 9159,000000 ; 
26 ; 64,000000 ; 86,000000 ; 0,262817 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7527,000000 ; 9503,000000 ; 
27 ; 64,000000 ; 89,000000 ; 0,270459 ; 72,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 7699,000000 ; 9839,000000 ; 
28 ; 64,000000 ; 93,000000 ; 0,282309 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 7931,000000 ; 10284,000000 ; 
29 ; 72,000000 ; 96,000000 ; 0,295353 ; 65,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 8103,000000 ; 10614,000000 ; 
30 ; 72,000000 ; 99,000000 ; 0,289672 ; 70,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 8306,000000 ; 10951,000000 ; 
31 ; 72,000000 ; 103,000000 ; 0,284568 ; 71,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 8568,000000 ; 11398,000000 ; 
32 ; 72,000000 ; 106,000000 ; 0,283526 ; 73,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 8802,000000 ; 11719,000000 ; 
33 ; 72,000000 ; 109,000000 ; 0,275438 ; 77,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 8974,000000 ; 12047,000000 ; 
34 ; 80,000000 ; 113,000000 ; 0,242496 ; 76,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 9208,000000 ; 12491,000000 ; 
35 ; 80,000000 ; 116,000000 ; 0,224532 ; 80,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 9380,000000 ; 12800,000000 ; 
36 ; 80,000000 ; 119,000000 ; 0,219270 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 9536,000000 ; 13122,000000 ; 
37 ; 80,000000 ; 123,000000 ; 0,216553 ; 67,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 9755,000000 ; 13561,000000 ; 
38 ; 80,000000 ; 126,000000 ; 0,182684 ; 73,000000 ; 44,000000 ; 128,000000 ; 0,000000 ; 9958,000000 ; 13886,000000 ; 
39 ; 80,000000 ; 129,000000 ; 0,144893 ; 71,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 10130,000000 ; 14209,000000 ; 
40 ; 80,000000 ; 132,000000 ; 0,150799 ; 67,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 10317,000000 ; 14537,000000 ; 
41 ; 80,000000 ; 136,000000 ; 0,173111 ; 76,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 10646,000000 ; 14975,000000 ; 
42 ; 80,000000 ; 139,000000 ; 0,175272 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 10802,000000 ; 15307,000000 ; 
43 ; 80,000000 ; 142,000000 ; 0,190284 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 10989,000000 ; 15637,000000 ; 
44 ; 80,000000 ; 146,000000 ; 0,204784 ; 70,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 11255,000000 ; 16085,000000 ; 
45 ; 80,000000 ; 149,000000 ; 0,202568 ; 69,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 11427,000000 ; 16410,000000 ; 
46 ; 80,000000 ; 152,000000 ; 0,208956 ; 77,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 11599,000000 ; 16740,000000 ; 
47 ; 80,000000 ; 156,000000 ; 0,210899 ; 64,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 11864,000000 ; 17192,000000 ; 
48 ; 80,000000 ; 159,000000 ; 0,218275 ; 70,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 12005,000000 ; 17536,000000 ; 
49 ; 80,000000 ; 162,000000 ; 0,207775 ; 80,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 12239,000000 ; 17853,000000 ; 
50 ; 80,000000 ; 166,000000 ; 0,223155 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 12520,000000 ; 18298,000000 ; 
51 ; 80,000000 ; 169,000000 ; 0,220720 ; 68,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 12692,000000 ; 18644,000000 ; 
52 ; 80,000000 ; 172,000000 ; 0,224495 ; 72,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 12897,000000 ; 18979,000000 ; 
53 ; 80,000000 ; 176,000000 ; 0,219485 ; 71,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 13131,000000 ; 19422,000000 ; 
54 ; 80,000000 ; 179,000000 ; 0,211503 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13381,000000 ; 19755,000000 ; 
55 ; 80,000000 ; 182,000000 ; 0,218278 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 13600,000000 ; 20084,000000 ; 
56 ; 80,000000 ; 186,000000 ; 0,210446 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13865,000000 ; 20523,000000 ; 
57 ; 80,000000 ; 189,000000 ; 0,209802 ; 74,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 14037,000000 ; 20861,000000 ; 
58 ; 80,000000 ; 192,000000 ; 0,219537 ; 69,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 14209,000000 ; 21208,000000 ; 
59 ; 80,000000 ; 196,000000 ; 0,218222 ; 71,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 14490,000000 ; 21648,000000 ; 
60 ; 80,000000 ; 199,000000 ; 0,221560 ; 74,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 14678,000000 ; 21977,000000 ; 
61 ; 80,000000 ; 202,000000 ; 0,223851 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 14943,000000 ; 22324,000000 ; 
62 ; 80,000000 ; 206,000000 ; 0,225841 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 15209,000000 ; 22791,000000 ; 
63 ; 80,000000 ; 209,000000 ; 0,233226 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 15381,000000 ; 23133,000000 ; 
64 ; 80,000000 ; 212,000000 ; 0,228803 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 15600,000000 ; 23457,000000 ; 
65 ; 80,000000 ; 216,000000 ; 0,229522 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 15850,000000 ; 23897,000000 ; 
66 ; 80,000000 ; 219,000000 ; 0,237958 ; 68,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 16037,000000 ; 24247,000000 ; 
67 ; 88,000000 ; 222,000000 ; 0,243617 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 16209,000000 ; 24587,000000 ; 
68 ; 80,000000 ; 226,000000 ; 0,232027 ; 74,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 16459,000000 ; 25024,000000 ; 
69 ; 80,000000 ; 229,000000 ; 0,237848 ; 69,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 16615,000000 ; 25357,000000 ; 
70 ; 80,000000 ; 232,000000 ; 0,231372 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 16803,000000 ; 25689,000000 ; 
71 ; 80,000000 ; 236,000000 ; 0,234678 ; 74,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 17037,000000 ; 26135,000000 ; 
72 ; 80,000000 ; 239,000000 ; 0,236910 ; 70,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 17193,000000 ; 26466,000000 ; 
73 ; 80,000000 ; 242,000000 ; 0,235819 ; 81,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 17428,000000 ; 26793,000000 ; 
74 ; 80,000000 ; 246,000000 ; 0,246597 ; 72,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 17709,000000 ; 27214,000000 ; 
75 ; 80,000000 ; 249,000000 ; 0,249511 ; 67,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 17912,000000 ; 27551,000000 ; 
76 ; 80,000000 ; 252,000000 ; 0,252751 ; 73,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 18053,000000 ; 27882,000000 ; 
77 ; 80,000000 ; 255,000000 ; 0,252162 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 18209,000000 ; 28209,000000 ; 
78 ; 80,000000 ; 259,000000 ; 0,251538 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 18443,000000 ; 28647,000000 ; 
79 ; 80,000000 ; 262,000000 ; 0,251500 ; 77,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 18568,000000 ; 28976,000000 ; 
80 ; 80,000000 ; 265,000000 ; 0,248226 ; 76,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 18740,000000 ; 29301,000000 ; 
81 ; 80,000000 ; 269,000000 ; 0,252350 ; 76,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 18943,000000 ; 29744,000000 ; 
82 ; 88,000000 ; 272,000000 ; 0,263239 ; 72,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 19115,000000 ; 30079,000000 ; 
83 ; 88,000000 ; 275,000000 ; 0,257594 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 19303,000000 ; 30412,000000 ; 
84 ; 88,000000 ; 279,000000 ; 0,254954 ; 72,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 19533,000000 ; 30865,000000 ; 
85 ; 96,000000 ; 282,000000 ; 0,263542 ; 76,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 19690,000000 ; 31200,000000 ; 
86 ; 96,000000 ; 285,000000 ; 0,250332 ; 77,000000 ; 43,000000 ; 128,000000 ; 0,000000 ; 19862,000000 ; 31530,000000 ; 
87 ; 96,000000 ; 289,000000 ; 0,213375 ; 76,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 20065,000000 ; 31963,000000 ; 
88 ; 96,000000 ; 292,000000 ; 0,201268 ; 73,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 20240,000000 ; 32297,000000 ; 
89 ; 96,000000 ; 295,000000 ; 0,194709 ; 72,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 20412,000000 ; 32627,000000 ; 
90 ; 96,000000 ; 299,000000 ; 0,143336 ; 78,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 20666,000000 ; 33052,000000 ; 
91 ; 96,000000 ; 302,000000 ; 0,124423 ; 70,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 20838,000000 ; 33376,000000 ; 
92 ; 96,000000 ; 305,000000 ; 0,116818 ; 75,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 20994,000000 ; 33705,000000 ; 
93 ; 96,000000 ; 309,000000 ; 0,119408 ; 73,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 21197,000000 ; 34137,000000 ; 
94 ; 96,000000 ; 312,000000 ; 0,117593 ; 78,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 21384,000000 ; 34455,000000 ; 
95 ; 96,000000 ; 315,000000 ; 0,123262 ; 75,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 21509,000000 ; 34787,000000 ; 
96 ; 96,000000 ; 319,000000 ; 0,123240 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 21728,000000 ; 35236,000000 ; 
97 ; 96,000000 ; 322,000000 ; 0,129941 ; 88,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 21891,000000 ; 35555,000000 ; 
98 ; 96,000000 ; 325,000000 ; 0,139633 ; 71,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 22063,000000 ; 35880,000000 ; 
99 ; 96,000000 ; 329,000000 ; 0,146094 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 22313,000000 ; 36308,000000 ; 
100 ; 96,000000 ; 332,000000 ; 0,152362 ; 78,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 22485,000000 ; 36640,000000 ; 
101 ; 96,000000 ; 335,000000 ; 0,150192 ; 80,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 22641,000000 ; 36963,000000 ; 
102 ; 96,000000 ; 339,000000 ; 0,136062 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 22875,000000 ; 37412,000000 ; 
103 ; 96,000000 ; 342,000000 ; 0,140868 ; 83,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 23032,000000 ; 37732,000000 ; 
104 ; 104,000000 ; 345,000000 ; 0,143205 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 23203,000000 ; 38062,000000 ; 
105 ; 104,000000 ; 349,000000 ; 0,149947 ; 71,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 23539,000000 ; 38503,000000 ; 
106 ; 104,000000 ; 352,000000 ; 0,155104 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 23695,000000 ; 38839,000000 ; 
107 ; 104,000000 ; 355,000000 ; 0,165079 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 23898,000000 ; 39166,000000 ; 
108 ; 104,000000 ; 359,000000 ; 0,162800 ; 71,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 24117,000000 ; 39616,000000 ; 
109 ; 104,000000 ; 362,000000 ; 0,157821 ; 72,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 24287,000000 ; 39948,000000 ; 
110 ; 104,000000 ; 365,000000 ; 0,141177 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 24490,000000 ; 40291,000000 ; 
111 ; 104,000000 ; 369,000000 ; 0,129508 ; 82,000000 ; 42,000000 ; 128,000000 ; 0,000000 ; 24818,000000 ; 40730,000000 ; 
112 ; 104,000000 ; 372,000000 ; 0,125700 ; 72,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 25021,000000 ; 41061,000000 ; 
113 ; 104,000000 ; 375,000000 ; 0,121161 ; 76,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 25224,000000 ; 41391,000000 ; 
114 ; 104,000000 ; 378,000000 ; 0,115766 ; 81,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 25427,000000 ; 41717,000000 ; 
115 ; 104,000000 ; 382,000000 ; 0,113317 ; 77,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 25791,000000 ; 42154,000000 ; 
116 ; 112,000000 ; 385,000000 ; 0,108047 ; 84,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 26025,000000 ; 42473,000000 ; 
117 ; 104,000000 ; 388,000000 ; 0,115745 ; 78,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 26228,000000 ; 42805,000000 ; 
118 ; 112,000000 ; 392,000000 ; 0,116010 ; 75,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 26556,000000 ; 43233,000000 ; 
119 ; 104,000000 ; 395,000000 ; 0,115068 ; 71,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 26765,000000 ; 43562,000000 ; 
120 ; 104,000000 ; 398,000000 ; 0,115045 ; 72,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 26999,000000 ; 43889,000000 ; 
121 ; 104,000000 ; 402,000000 ; 0,112581 ; 73,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 27296,000000 ; 44308,000000 ; 
122 ; 104,000000 ; 405,000000 ; 0,111940 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 27499,000000 ; 44643,000000 ; 
123 ; 104,000000 ; 408,000000 ; 0,117909 ; 78,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 27702,000000 ; 44967,000000 ; 
124 ; 104,000000 ; 412,000000 ; 0,107186 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 27952,000000 ; 45412,000000 ; 
125 ; 104,000000 ; 415,000000 ; 0,110908 ; 87,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 28093,000000 ; 45721,000000 ; 
126 ; 112,000000 ; 418,000000 ; 0,116820 ; 68,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 28327,000000 ; 46058,000000 ; 
127 ; 112,000000 ; 422,000000 ; 0,116219 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 28587,000000 ; 46508,000000 ; 
128 ; 112,000000 ; 425,000000 ; 0,116794 ; 84,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 28790,000000 ; 46824,000000 ; 
129 ; 112,000000 ; 428,000000 ; 0,122862 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 28993,000000 ; 47154,000000 ; 
130 ; 112,000000 ; 432,000000 ; 0,130536 ; 74,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 29211,000000 ; 47596,000000 ; 
131 ; 112,000000 ; 435,000000 ; 0,128182 ; 78,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 29383,000000 ; 47917,000000 ; 
132 ; 112,000000 ; 438,000000 ; 0,124949 ; 78,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 29571,000000 ; 48248,000000 ; 
133 ; 112,000000 ; 442,000000 ; 0,106677 ; 80,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 29774,000000 ; 48667,000000 ; 
134 ; 112,000000 ; 445,000000 ; 0,094672 ; 87,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 29946,000000 ; 48986,000000 ; 
135 ; 112,000000 ; 448,000000 ; 0,088387 ; 84,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 30086,000000 ; 49294,000000 ; 
