Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 119,000000 ; 
2 ; 2,000000 ; 70,000000 ; 0,000000 ; 922,000000 ; 225,000000 ; 
3 ; 3,000000 ; 67,000000 ; 0,000000 ; 1266,000000 ; 335,000000 ; 
4 ; 4,000000 ; 80,000000 ; 0,000000 ; 2453,000000 ; 429,000000 ; 
5 ; 5,000000 ; 70,000000 ; 0,000000 ; 2671,000000 ; 539,000000 ; 
6 ; 6,000000 ; 66,000000 ; 0,000000 ; 3156,000000 ; 648,000000 ; 
7 ; 7,000000 ; 71,000000 ; 0,000000 ; 3741,000000 ; 758,000000 ; 
8 ; 8,000000 ; 65,000000 ; 0,000000 ; 3788,000000 ; 874,000000 ; 
9 ; 9,000000 ; 66,000000 ; 0,000000 ; 4340,000000 ; 991,000000 ; 
10 ; 10,000000 ; 70,000000 ; 0,000000 ; 4637,000000 ; 1099,000000 ; 
11 ; 11,000000 ; 73,000000 ; 0,000000 ; 5027,000000 ; 1205,000000 ; 
12 ; 12,000000 ; 69,000000 ; 0,000000 ; 5340,000000 ; 1312,000000 ; 
13 ; 13,000000 ; 69,000000 ; 0,000000 ; 5636,000000 ; 1425,000000 ; 
14 ; 14,000000 ; 69,000000 ; 0,000000 ; 5855,000000 ; 1538,000000 ; 
15 ; 15,000000 ; 71,000000 ; 0,000000 ; 6293,000000 ; 1648,000000 ; 
16 ; 16,000000 ; 69,000000 ; 0,000000 ; 6683,000000 ; 1760,000000 ; 
17 ; 17,000000 ; 71,000000 ; 0,000000 ; 6918,000000 ; 1871,000000 ; 
18 ; 18,000000 ; 68,000000 ; 0,000000 ; 7274,000000 ; 1982,000000 ; 
19 ; 19,000000 ; 73,000000 ; 0,000000 ; 7430,000000 ; 2088,000000 ; 
20 ; 20,000000 ; 71,000000 ; 0,000000 ; 7862,000000 ; 2199,000000 ; 
21 ; 21,000000 ; 71,000000 ; 0,000000 ; 8081,000000 ; 2306,000000 ; 
22 ; 22,000000 ; 72,000000 ; 0,000000 ; 8253,000000 ; 2418,000000 ; 
23 ; 23,000000 ; 71,000000 ; 0,000000 ; 8659,000000 ; 2525,000000 ; 
24 ; 24,000000 ; 73,000000 ; 0,000000 ; 8909,000000 ; 2630,000000 ; 
25 ; 25,000000 ; 70,000000 ; 0,000000 ; 9159,000000 ; 2739,000000 ; 
26 ; 26,000000 ; 72,000000 ; 0,000000 ; 9456,000000 ; 2847,000000 ; 
27 ; 27,000000 ; 71,000000 ; 0,000000 ; 9773,000000 ; 2950,000000 ; 
28 ; 28,000000 ; 72,000000 ; 0,000000 ; 10054,000000 ; 3061,000000 ; 
29 ; 29,000000 ; 76,000000 ; 0,000000 ; 10523,000000 ; 3160,000000 ; 
30 ; 30,000000 ; 77,000000 ; 0,000000 ; 10663,000000 ; 3270,000000 ; 
31 ; 31,000000 ; 74,000000 ; 0,000000 ; 10865,000000 ; 3381,000000 ; 
32 ; 32,000000 ; 72,000000 ; 0,000000 ; 11177,000000 ; 3488,000000 ; 
33 ; 33,000000 ; 68,000000 ; 0,000000 ; 11490,000000 ; 3605,000000 ; 
34 ; 34,000000 ; 67,000000 ; 0,000000 ; 11990,000000 ; 3723,000000 ; 
35 ; 35,000000 ; 69,000000 ; 0,000000 ; 12068,000000 ; 3831,000000 ; 
36 ; 36,000000 ; 68,000000 ; 0,000000 ; 12365,000000 ; 3946,000000 ; 
37 ; 37,000000 ; 68,000000 ; 0,000000 ; 12755,000000 ; 4056,000000 ; 
38 ; 38,000000 ; 72,000000 ; 0,000000 ; 13162,000000 ; 4163,000000 ; 
39 ; 39,000000 ; 69,000000 ; 0,000000 ; 13385,000000 ; 4278,000000 ; 
40 ; 40,000000 ; 72,000000 ; 0,000000 ; 13567,000000 ; 4382,000000 ; 
41 ; 41,000000 ; 77,000000 ; 0,000000 ; 13848,000000 ; 4493,000000 ; 
42 ; 42,000000 ; 75,000000 ; 0,000000 ; 14286,000000 ; 4600,000000 ; 
43 ; 43,000000 ; 78,000000 ; 0,000000 ; 14617,000000 ; 4705,000000 ; 
44 ; 44,000000 ; 81,000000 ; 0,000000 ; 14711,000000 ; 4810,000000 ; 
45 ; 45,000000 ; 85,000000 ; 0,000000 ; 15181,000000 ; 4910,000000 ; 
46 ; 46,000000 ; 84,000000 ; 0,000000 ; 15235,000000 ; 5008,000000 ; 
47 ; 47,000000 ; 98,000000 ; 0,000000 ; 15766,000000 ; 5100,000000 ; 
48 ; 48,000000 ; 101,000000 ; 0,000000 ; 15913,000000 ; 5181,000000 ; 
49 ; 49,000000 ; 102,000000 ; 0,000000 ; 16302,000000 ; 5281,000000 ; 
50 ; 50,000000 ; 112,000000 ; 0,000000 ; 16649,000000 ; 5370,000000 ; 
51 ; 51,000000 ; 117,000000 ; 0,000000 ; 16782,000000 ; 5455,000000 ; 
52 ; 52,000000 ; 103,000000 ; 0,000000 ; 17043,000000 ; 5546,000000 ; 
53 ; 53,000000 ; 96,000000 ; 0,000000 ; 17518,000000 ; 5636,000000 ; 
54 ; 54,000000 ; 100,000000 ; 0,000000 ; 17653,000000 ; 5729,000000 ; 
55 ; 55,000000 ; 112,000000 ; 0,000000 ; 17965,000000 ; 5815,000000 ; 
56 ; 56,000000 ; 111,000000 ; 1,000000 ; 18433,000000 ; 5909,000000 ; 
57 ; 57,000000 ; 115,000000 ; 1,000000 ; 18562,000000 ; 6005,000000 ; 
58 ; 58,000000 ; 116,000000 ; 1,000000 ; 18869,000000 ; 6100,000000 ; 
59 ; 59,000000 ; 112,000000 ; 1,000000 ; 19228,000000 ; 6190,000000 ; 
60 ; 60,000000 ; 106,000000 ; 1,000000 ; 19603,000000 ; 6281,000000 ; 
61 ; 61,000000 ; 116,000000 ; 1,000000 ; 19822,000000 ; 6367,000000 ; 
62 ; 62,000000 ; 103,000000 ; 1,000000 ; 20431,000000 ; 6454,000000 ; 
63 ; 63,000000 ; 101,000000 ; 1,000000 ; 20556,000000 ; 6551,000000 ; 
64 ; 64,000000 ; 107,000000 ; 1,000000 ; 21025,000000 ; 6645,000000 ; 
65 ; 65,000000 ; 105,000000 ; 1,000000 ; 21400,000000 ; 6731,000000 ; 
66 ; 66,000000 ; 103,000000 ; 1,000000 ; 21915,000000 ; 6824,000000 ; 
67 ; 67,000000 ; 109,000000 ; 1,000000 ; 21978,000000 ; 6916,000000 ; 
68 ; 68,000000 ; 108,000000 ; 1,000000 ; 22540,000000 ; 7012,000000 ; 
69 ; 69,000000 ; 113,000000 ; 1,000000 ; 22759,000000 ; 7100,000000 ; 
70 ; 70,000000 ; 117,000000 ; 1,000000 ; 22946,000000 ; 7193,000000 ; 
71 ; 71,000000 ; 115,000000 ; 1,000000 ; 23228,000000 ; 7281,000000 ; 
72 ; 72,000000 ; 110,000000 ; 1,000000 ; 23603,000000 ; 7371,000000 ; 
73 ; 73,000000 ; 117,000000 ; 1,000000 ; 23759,000000 ; 7458,000000 ; 
74 ; 74,000000 ; 116,000000 ; 1,000000 ; 24165,000000 ; 7551,000000 ; 
75 ; 75,000000 ; 114,000000 ; 1,000000 ; 24274,000000 ; 7642,000000 ; 
76 ; 76,000000 ; 118,000000 ; 1,000000 ; 24603,000000 ; 7725,000000 ; 
77 ; 77,000000 ; 118,000000 ; 1,000000 ; 25009,000000 ; 7814,000000 ; 
78 ; 78,000000 ; 124,000000 ; 1,000000 ; 25352,000000 ; 7895,000000 ; 
79 ; 79,000000 ; 120,000000 ; 1,000000 ; 25556,000000 ; 7981,000000 ; 
80 ; 80,000000 ; 121,000000 ; 1,000000 ; 25774,000000 ; 8073,000000 ; 
81 ; 81,000000 ; 126,000000 ; 1,000000 ; 26071,000000 ; 8173,000000 ; 
82 ; 82,000000 ; 123,000000 ; 1,000000 ; 26337,000000 ; 8260,000000 ; 
83 ; 83,000000 ; 119,000000 ; 1,000000 ; 26852,000000 ; 8354,000000 ; 
84 ; 84,000000 ; 118,000000 ; 1,000000 ; 27071,000000 ; 8440,000000 ; 
85 ; 85,000000 ; 120,000000 ; 1,000000 ; 27212,000000 ; 8527,000000 ; 
