Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 67,000000 ; 0,000000 ; 0,000000 ; 111,000000 ; 
2 ; 2,000000 ; 69,000000 ; 0,000000 ; 1313,000000 ; 220,000000 ; 
3 ; 3,000000 ; 68,000000 ; 0,000000 ; 2094,000000 ; 333,000000 ; 
4 ; 4,000000 ; 71,000000 ; 0,000000 ; 2828,000000 ; 444,000000 ; 
5 ; 5,000000 ; 84,000000 ; 0,000000 ; 3124,000000 ; 544,000000 ; 
6 ; 6,000000 ; 74,000000 ; 0,000000 ; 3766,000000 ; 647,000000 ; 
7 ; 7,000000 ; 72,000000 ; 0,000000 ; 4132,000000 ; 761,000000 ; 
8 ; 8,000000 ; 69,000000 ; 0,000000 ; 4179,000000 ; 876,000000 ; 
9 ; 9,000000 ; 72,000000 ; 0,000000 ; 4715,000000 ; 986,000000 ; 
10 ; 10,000000 ; 68,000000 ; 0,000000 ; 4856,000000 ; 1099,000000 ; 
11 ; 11,000000 ; 69,000000 ; 0,000000 ; 5418,000000 ; 1210,000000 ; 
12 ; 12,000000 ; 67,000000 ; 0,000000 ; 5777,000000 ; 1321,000000 ; 
13 ; 13,000000 ; 68,000000 ; 0,000000 ; 6137,000000 ; 1435,000000 ; 
14 ; 14,000000 ; 68,000000 ; 0,000000 ; 6246,000000 ; 1551,000000 ; 
15 ; 15,000000 ; 66,000000 ; 0,000000 ; 6762,000000 ; 1660,000000 ; 
16 ; 16,000000 ; 73,000000 ; 0,000000 ; 7027,000000 ; 1769,000000 ; 
17 ; 17,000000 ; 69,000000 ; 0,000000 ; 7121,000000 ; 1887,000000 ; 
18 ; 18,000000 ; 65,000000 ; 0,000000 ; 7571,000000 ; 1999,000000 ; 
19 ; 19,000000 ; 67,000000 ; 0,000000 ; 7899,000000 ; 2117,000000 ; 
20 ; 20,000000 ; 70,000000 ; 0,000000 ; 8160,000000 ; 2220,000000 ; 
21 ; 21,000000 ; 68,000000 ; 0,000000 ; 8472,000000 ; 2338,000000 ; 
22 ; 22,000000 ; 68,000000 ; 0,000000 ; 8800,000000 ; 2452,000000 ; 
23 ; 23,000000 ; 69,000000 ; 0,000000 ; 9050,000000 ; 2560,000000 ; 
24 ; 24,000000 ; 67,000000 ; 0,000000 ; 9253,000000 ; 2678,000000 ; 
25 ; 25,000000 ; 70,000000 ; 0,000000 ; 9691,000000 ; 2791,000000 ; 
26 ; 26,000000 ; 68,000000 ; 0,000000 ; 10066,000000 ; 2899,000000 ; 
27 ; 27,000000 ; 68,000000 ; 0,000000 ; 10289,000000 ; 3014,000000 ; 
28 ; 28,000000 ; 65,000000 ; 0,000000 ; 10476,000000 ; 3124,000000 ; 
29 ; 29,000000 ; 71,000000 ; 0,000000 ; 10742,000000 ; 3236,000000 ; 
30 ; 30,000000 ; 67,000000 ; 0,000000 ; 10976,000000 ; 3350,000000 ; 
31 ; 31,000000 ; 68,000000 ; 0,000000 ; 11350,000000 ; 3463,000000 ; 
32 ; 32,000000 ; 77,000000 ; 0,000000 ; 11615,000000 ; 3564,000000 ; 
33 ; 33,000000 ; 67,000000 ; 0,000000 ; 11881,000000 ; 3679,000000 ; 
34 ; 34,000000 ; 68,000000 ; 0,000000 ; 12303,000000 ; 3795,000000 ; 
35 ; 35,000000 ; 71,000000 ; 0,000000 ; 12615,000000 ; 3903,000000 ; 
36 ; 36,000000 ; 74,000000 ; 0,000000 ; 12881,000000 ; 4013,000000 ; 
37 ; 37,000000 ; 71,000000 ; 0,000000 ; 13146,000000 ; 4121,000000 ; 
38 ; 38,000000 ; 71,000000 ; 0,000000 ; 13553,000000 ; 4236,000000 ; 
39 ; 39,000000 ; 76,000000 ; 0,000000 ; 13642,000000 ; 4342,000000 ; 
40 ; 40,000000 ; 84,000000 ; 0,000000 ; 14052,000000 ; 4439,000000 ; 
41 ; 41,000000 ; 72,000000 ; 0,000000 ; 14239,000000 ; 4553,000000 ; 
42 ; 42,000000 ; 71,000000 ; 0,000000 ; 14567,000000 ; 4665,000000 ; 
43 ; 43,000000 ; 70,000000 ; 0,000000 ; 14992,000000 ; 4774,000000 ; 
44 ; 44,000000 ; 70,000000 ; 0,000000 ; 15102,000000 ; 4878,000000 ; 
45 ; 45,000000 ; 78,000000 ; 0,000000 ; 15572,000000 ; 4983,000000 ; 
46 ; 46,000000 ; 72,000000 ; 0,000000 ; 15860,000000 ; 5098,000000 ; 
47 ; 47,000000 ; 72,000000 ; 0,000000 ; 16110,000000 ; 5206,000000 ; 
48 ; 48,000000 ; 69,000000 ; 0,000000 ; 16478,000000 ; 5317,000000 ; 
49 ; 49,000000 ; 68,000000 ; 0,000000 ; 16574,000000 ; 5430,000000 ; 
50 ; 50,000000 ; 71,000000 ; 0,000000 ; 17025,000000 ; 5539,000000 ; 
51 ; 51,000000 ; 75,000000 ; 0,000000 ; 17309,000000 ; 5651,000000 ; 
52 ; 52,000000 ; 81,000000 ; 0,000000 ; 17590,000000 ; 5761,000000 ; 
53 ; 53,000000 ; 84,000000 ; 0,000000 ; 17909,000000 ; 5862,000000 ; 
54 ; 54,000000 ; 88,000000 ; 0,000000 ; 18044,000000 ; 5960,000000 ; 
55 ; 55,000000 ; 91,000000 ; 0,000000 ; 18356,000000 ; 6054,000000 ; 
56 ; 56,000000 ; 93,000000 ; 0,000000 ; 18646,000000 ; 6152,000000 ; 
57 ; 57,000000 ; 102,000000 ; 0,000000 ; 18953,000000 ; 6245,000000 ; 
58 ; 58,000000 ; 116,000000 ; 0,000000 ; 19260,000000 ; 6329,000000 ; 
59 ; 59,000000 ; 108,000000 ; 1,000000 ; 19556,000000 ; 6429,000000 ; 
