Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 109,000000 ; 
2 ; 2,000000 ; 128,000000 ; 0,000000 ; 500,000000 ; 223,000000 ; 
3 ; 3,000000 ; 128,000000 ; 0,000000 ; 890,000000 ; 337,000000 ; 
4 ; 4,000000 ; 128,000000 ; 0,000000 ; 1359,000000 ; 452,000000 ; 
5 ; 5,000000 ; 128,000000 ; 0,000000 ; 1937,000000 ; 566,000000 ; 
6 ; 6,000000 ; 128,000000 ; 0,000000 ; 2436,000000 ; 674,000000 ; 
7 ; 7,000000 ; 128,000000 ; 0,000000 ; 2907,000000 ; 783,000000 ; 
8 ; 8,000000 ; 128,000000 ; 0,000000 ; 3288,000000 ; 893,000000 ; 
9 ; 9,000000 ; 128,000000 ; 0,000000 ; 3647,000000 ; 1001,000000 ; 
10 ; 10,000000 ; 128,000000 ; 0,000000 ; 3965,000000 ; 1102,000000 ; 
11 ; 11,000000 ; 128,000000 ; 0,000000 ; 4418,000000 ; 1210,000000 ; 
12 ; 12,000000 ; 128,000000 ; 0,000000 ; 4824,000000 ; 1324,000000 ; 
13 ; 13,000000 ; 128,000000 ; 0,000000 ; 4949,000000 ; 1438,000000 ; 
14 ; 14,000000 ; 128,000000 ; 0,000000 ; 5621,000000 ; 1548,000000 ; 
15 ; 15,000000 ; 128,000000 ; 0,000000 ; 5824,000000 ; 1661,000000 ; 
16 ; 16,000000 ; 128,000000 ; 0,000000 ; 6168,000000 ; 1777,000000 ; 
17 ; 17,000000 ; 128,000000 ; 0,000000 ; 6402,000000 ; 1883,000000 ; 
18 ; 18,000000 ; 128,000000 ; 0,000000 ; 6699,000000 ; 1989,000000 ; 
19 ; 19,000000 ; 128,000000 ; 0,000000 ; 7086,000000 ; 2103,000000 ; 
20 ; 20,000000 ; 128,000000 ; 0,000000 ; 7258,000000 ; 2212,000000 ; 
21 ; 21,000000 ; 128,000000 ; 0,000000 ; 7552,000000 ; 2323,000000 ; 
22 ; 22,000000 ; 128,000000 ; 0,000000 ; 7800,000000 ; 2431,000000 ; 
23 ; 23,000000 ; 128,000000 ; 0,000000 ; 8284,000000 ; 2540,000000 ; 
24 ; 24,000000 ; 128,000000 ; 0,000000 ; 8362,000000 ; 2656,000000 ; 
25 ; 25,000000 ; 128,000000 ; 0,000000 ; 8831,000000 ; 2770,000000 ; 
26 ; 26,000000 ; 128,000000 ; 0,000000 ; 9190,000000 ; 2878,000000 ; 
27 ; 27,000000 ; 128,000000 ; 0,000000 ; 9300,000000 ; 2993,000000 ; 
28 ; 28,000000 ; 128,000000 ; 0,000000 ; 9741,000000 ; 3107,000000 ; 
29 ; 29,000000 ; 128,000000 ; 0,000000 ; 9882,000000 ; 3206,000000 ; 
30 ; 30,000000 ; 128,000000 ; 0,000000 ; 10351,000000 ; 3317,000000 ; 
31 ; 31,000000 ; 128,000000 ; 0,000000 ; 10444,000000 ; 3423,000000 ; 
32 ; 32,000000 ; 128,000000 ; 0,000000 ; 10740,000000 ; 3533,000000 ; 
33 ; 33,000000 ; 128,000000 ; 0,000000 ; 11099,000000 ; 3648,000000 ; 
34 ; 34,000000 ; 128,000000 ; 0,000000 ; 11412,000000 ; 3754,000000 ; 
35 ; 35,000000 ; 128,000000 ; 0,000000 ; 11771,000000 ; 3870,000000 ; 
36 ; 36,000000 ; 128,000000 ; 0,000000 ; 12099,000000 ; 3978,000000 ; 
37 ; 37,000000 ; 128,000000 ; 0,000000 ; 12412,000000 ; 4090,000000 ; 
38 ; 38,000000 ; 128,000000 ; 0,000000 ; 12630,000000 ; 4199,000000 ; 
39 ; 39,000000 ; 128,000000 ; 0,000000 ; 12849,000000 ; 4316,000000 ; 
40 ; 40,000000 ; 128,000000 ; 0,000000 ; 13244,000000 ; 4432,000000 ; 
41 ; 41,000000 ; 128,000000 ; 1,000000 ; 13379,000000 ; 4544,000000 ; 
42 ; 42,000000 ; 128,000000 ; 1,000000 ; 13661,000000 ; 4651,000000 ; 
43 ; 43,000000 ; 128,000000 ; 1,000000 ; 14161,000000 ; 4766,000000 ; 
44 ; 44,000000 ; 128,000000 ; 1,000000 ; 14383,000000 ; 4874,000000 ; 
45 ; 45,000000 ; 128,000000 ; 1,000000 ; 14711,000000 ; 4991,000000 ; 
46 ; 46,000000 ; 128,000000 ; 1,000000 ; 14853,000000 ; 5108,000000 ; 
47 ; 47,000000 ; 128,000000 ; 1,000000 ; 15188,000000 ; 5218,000000 ; 
48 ; 48,000000 ; 128,000000 ; 1,000000 ; 15454,000000 ; 5325,000000 ; 
49 ; 49,000000 ; 128,000000 ; 1,000000 ; 15757,000000 ; 5436,000000 ; 
50 ; 50,000000 ; 128,000000 ; 1,000000 ; 16082,000000 ; 5550,000000 ; 
51 ; 51,000000 ; 128,000000 ; 1,000000 ; 16302,000000 ; 5665,000000 ; 
52 ; 52,000000 ; 128,000000 ; 1,000000 ; 16615,000000 ; 5777,000000 ; 
53 ; 53,000000 ; 128,000000 ; 1,000000 ; 16949,000000 ; 5882,000000 ; 
54 ; 54,000000 ; 128,000000 ; 1,000000 ; 17252,000000 ; 5993,000000 ; 
55 ; 55,000000 ; 128,000000 ; 1,000000 ; 17590,000000 ; 6103,000000 ; 
56 ; 56,000000 ; 128,000000 ; 1,000000 ; 17918,000000 ; 6207,000000 ; 
57 ; 57,000000 ; 128,000000 ; 1,000000 ; 18245,000000 ; 6316,000000 ; 
58 ; 58,000000 ; 128,000000 ; 1,000000 ; 18577,000000 ; 6431,000000 ; 
59 ; 59,000000 ; 128,000000 ; 1,000000 ; 18853,000000 ; 6548,000000 ; 
60 ; 60,000000 ; 128,000000 ; 1,000000 ; 19196,000000 ; 6656,000000 ; 
61 ; 61,000000 ; 128,000000 ; 1,000000 ; 19525,000000 ; 6762,000000 ; 
62 ; 62,000000 ; 128,000000 ; 1,000000 ; 19759,000000 ; 6875,000000 ; 
63 ; 63,000000 ; 128,000000 ; 1,000000 ; 20009,000000 ; 6990,000000 ; 
64 ; 64,000000 ; 128,000000 ; 1,000000 ; 20603,000000 ; 7105,000000 ; 
65 ; 65,000000 ; 128,000000 ; 1,000000 ; 20681,000000 ; 7218,000000 ; 
66 ; 66,000000 ; 128,000000 ; 1,000000 ; 21165,000000 ; 7325,000000 ; 
67 ; 67,000000 ; 128,000000 ; 1,000000 ; 21774,000000 ; 7443,000000 ; 
68 ; 68,000000 ; 128,000000 ; 1,000000 ; 21993,000000 ; 7553,000000 ; 
69 ; 69,000000 ; 128,000000 ; 1,000000 ; 22306,000000 ; 7660,000000 ; 
70 ; 70,000000 ; 128,000000 ; 1,000000 ; 22571,000000 ; 7774,000000 ; 
71 ; 71,000000 ; 128,000000 ; 1,000000 ; 22696,000000 ; 7890,000000 ; 
72 ; 72,000000 ; 128,000000 ; 1,000000 ; 22977,000000 ; 7990,000000 ; 
73 ; 73,000000 ; 128,000000 ; 1,000000 ; 23321,000000 ; 8106,000000 ; 
74 ; 74,000000 ; 128,000000 ; 1,000000 ; 23618,000000 ; 8219,000000 ; 
75 ; 75,000000 ; 128,000000 ; 1,000000 ; 23837,000000 ; 8332,000000 ; 
76 ; 76,000000 ; 128,000000 ; 1,000000 ; 24243,000000 ; 8441,000000 ; 
77 ; 77,000000 ; 128,000000 ; 1,000000 ; 24634,000000 ; 8554,000000 ; 
78 ; 78,000000 ; 128,000000 ; 1,000000 ; 24852,000000 ; 8669,000000 ; 
79 ; 79,000000 ; 128,000000 ; 1,000000 ; 24993,000000 ; 8779,000000 ; 
80 ; 80,000000 ; 128,000000 ; 1,000000 ; 25477,000000 ; 8885,000000 ; 
81 ; 81,000000 ; 128,000000 ; 1,000000 ; 25540,000000 ; 8997,000000 ; 
82 ; 82,000000 ; 128,000000 ; 1,000000 ; 26087,000000 ; 9105,000000 ; 
83 ; 83,000000 ; 128,000000 ; 1,000000 ; 26399,000000 ; 9222,000000 ; 
84 ; 84,000000 ; 128,000000 ; 1,000000 ; 26680,000000 ; 9330,000000 ; 
85 ; 85,000000 ; 128,000000 ; 1,000000 ; 26868,000000 ; 9437,000000 ; 
86 ; 86,000000 ; 128,000000 ; 1,000000 ; 27040,000000 ; 9546,000000 ; 
87 ; 87,000000 ; 128,000000 ; 1,000000 ; 27540,000000 ; 9658,000000 ; 
88 ; 88,000000 ; 128,000000 ; 1,000000 ; 27618,000000 ; 9777,000000 ; 
89 ; 89,000000 ; 128,000000 ; 1,000000 ; 28129,000000 ; 9889,000000 ; 
90 ; 90,000000 ; 128,000000 ; 1,000000 ; 28317,000000 ; 10000,000000 ; 
91 ; 91,000000 ; 128,000000 ; 1,000000 ; 28458,000000 ; 10107,000000 ; 
92 ; 92,000000 ; 128,000000 ; 1,000000 ; 28739,000000 ; 10215,000000 ; 
93 ; 93,000000 ; 128,000000 ; 1,000000 ; 29020,000000 ; 10329,000000 ; 
94 ; 94,000000 ; 128,000000 ; 1,000000 ; 29301,000000 ; 10441,000000 ; 
95 ; 95,000000 ; 128,000000 ; 1,000000 ; 29843,000000 ; 10555,000000 ; 
96 ; 96,000000 ; 128,000000 ; 1,000000 ; 30030,000000 ; 10667,000000 ; 
97 ; 97,000000 ; 128,000000 ; 1,000000 ; 30187,000000 ; 10778,000000 ; 
98 ; 98,000000 ; 128,000000 ; 1,000000 ; 30609,000000 ; 10885,000000 ; 
99 ; 99,000000 ; 128,000000 ; 1,000000 ; 30905,000000 ; 10996,000000 ; 
100 ; 100,000000 ; 128,000000 ; 1,000000 ; 31077,000000 ; 11108,000000 ; 
