Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 66,000000 ; 0,000000 ; 0,000000 ; 116,000000 ; 
2 ; 2,000000 ; 75,000000 ; 0,000000 ; 890,000000 ; 225,000000 ; 
3 ; 3,000000 ; 74,000000 ; 0,000000 ; 1343,000000 ; 338,000000 ; 
4 ; 4,000000 ; 70,000000 ; 0,000000 ; 2031,000000 ; 452,000000 ; 
5 ; 5,000000 ; 70,000000 ; 0,000000 ; 3014,000000 ; 557,000000 ; 
6 ; 6,000000 ; 68,000000 ; 0,000000 ; 3312,000000 ; 667,000000 ; 
7 ; 7,000000 ; 70,000000 ; 0,000000 ; 3507,000000 ; 779,000000 ; 
8 ; 8,000000 ; 70,000000 ; 0,000000 ; 3835,000000 ; 890,000000 ; 
9 ; 9,000000 ; 70,000000 ; 0,000000 ; 4293,000000 ; 997,000000 ; 
10 ; 10,000000 ; 69,000000 ; 0,000000 ; 4496,000000 ; 1110,000000 ; 
11 ; 11,000000 ; 68,000000 ; 0,000000 ; 4855,000000 ; 1219,000000 ; 
12 ; 12,000000 ; 70,000000 ; 0,000000 ; 5496,000000 ; 1324,000000 ; 
13 ; 13,000000 ; 75,000000 ; 0,000000 ; 5527,000000 ; 1433,000000 ; 
14 ; 14,000000 ; 73,000000 ; 0,000000 ; 6074,000000 ; 1539,000000 ; 
15 ; 15,000000 ; 74,000000 ; 0,000000 ; 6199,000000 ; 1647,000000 ; 
16 ; 16,000000 ; 70,000000 ; 0,000000 ; 6636,000000 ; 1764,000000 ; 
17 ; 17,000000 ; 71,000000 ; 0,000000 ; 6808,000000 ; 1871,000000 ; 
18 ; 18,000000 ; 65,000000 ; 0,000000 ; 7118,000000 ; 1993,000000 ; 
19 ; 19,000000 ; 71,000000 ; 0,000000 ; 7524,000000 ; 2105,000000 ; 
20 ; 20,000000 ; 68,000000 ; 0,000000 ; 7956,000000 ; 2213,000000 ; 
21 ; 21,000000 ; 69,000000 ; 0,000000 ; 8097,000000 ; 2321,000000 ; 
22 ; 22,000000 ; 68,000000 ; 0,000000 ; 8300,000000 ; 2431,000000 ; 
23 ; 23,000000 ; 70,000000 ; 0,000000 ; 8565,000000 ; 2535,000000 ; 
24 ; 24,000000 ; 69,000000 ; 0,000000 ; 8925,000000 ; 2651,000000 ; 
25 ; 25,000000 ; 65,000000 ; 0,000000 ; 9346,000000 ; 2767,000000 ; 
26 ; 26,000000 ; 68,000000 ; 0,000000 ; 9518,000000 ; 2882,000000 ; 
27 ; 27,000000 ; 69,000000 ; 0,000000 ; 9819,000000 ; 2994,000000 ; 
28 ; 28,000000 ; 68,000000 ; 0,000000 ; 10147,000000 ; 3113,000000 ; 
29 ; 29,000000 ; 72,000000 ; 0,000000 ; 10429,000000 ; 3220,000000 ; 
30 ; 30,000000 ; 70,000000 ; 0,000000 ; 10772,000000 ; 3337,000000 ; 
31 ; 31,000000 ; 71,000000 ; 0,000000 ; 10896,000000 ; 3448,000000 ; 
32 ; 32,000000 ; 70,000000 ; 0,000000 ; 11380,000000 ; 3563,000000 ; 
33 ; 33,000000 ; 75,000000 ; 0,000000 ; 11787,000000 ; 3667,000000 ; 
34 ; 34,000000 ; 69,000000 ; 0,000000 ; 11818,000000 ; 3771,000000 ; 
35 ; 35,000000 ; 71,000000 ; 0,000000 ; 12240,000000 ; 3879,000000 ; 
36 ; 36,000000 ; 73,000000 ; 0,000000 ; 12411,000000 ; 3986,000000 ; 
37 ; 37,000000 ; 70,000000 ; 0,000000 ; 12755,000000 ; 4103,000000 ; 
38 ; 38,000000 ; 72,000000 ; 0,000000 ; 13115,000000 ; 4209,000000 ; 
39 ; 39,000000 ; 70,000000 ; 0,000000 ; 13298,000000 ; 4324,000000 ; 
40 ; 40,000000 ; 69,000000 ; 0,000000 ; 13614,000000 ; 4436,000000 ; 
41 ; 41,000000 ; 70,000000 ; 0,000000 ; 13895,000000 ; 4552,000000 ; 
42 ; 42,000000 ; 76,000000 ; 0,000000 ; 14207,000000 ; 4650,000000 ; 
43 ; 43,000000 ; 64,000000 ; 0,000000 ; 14632,000000 ; 4761,000000 ; 
44 ; 44,000000 ; 72,000000 ; 0,000000 ; 14898,000000 ; 4864,000000 ; 
45 ; 45,000000 ; 67,000000 ; 0,000000 ; 15165,000000 ; 4980,000000 ; 
46 ; 46,000000 ; 68,000000 ; 0,000000 ; 15344,000000 ; 5090,000000 ; 
47 ; 47,000000 ; 68,000000 ; 0,000000 ; 15672,000000 ; 5191,000000 ; 
48 ; 48,000000 ; 72,000000 ; 0,000000 ; 16103,000000 ; 5305,000000 ; 
49 ; 49,000000 ; 72,000000 ; 0,000000 ; 16223,000000 ; 5412,000000 ; 
50 ; 50,000000 ; 70,000000 ; 0,000000 ; 16634,000000 ; 5524,000000 ; 
51 ; 51,000000 ; 75,000000 ; 0,000000 ; 16818,000000 ; 5626,000000 ; 
52 ; 52,000000 ; 72,000000 ; 0,000000 ; 17245,000000 ; 5743,000000 ; 
53 ; 53,000000 ; 73,000000 ; 0,000000 ; 17386,000000 ; 5846,000000 ; 
54 ; 54,000000 ; 72,000000 ; 0,000000 ; 17855,000000 ; 5959,000000 ; 
55 ; 55,000000 ; 73,000000 ; 1,000000 ; 18012,000000 ; 6067,000000 ; 
56 ; 56,000000 ; 78,000000 ; 1,000000 ; 18307,000000 ; 6175,000000 ; 
57 ; 57,000000 ; 75,000000 ; 1,000000 ; 18749,000000 ; 6280,000000 ; 
58 ; 58,000000 ; 82,000000 ; 1,000000 ; 18915,000000 ; 6377,000000 ; 
59 ; 59,000000 ; 87,000000 ; 1,000000 ; 19212,000000 ; 6463,000000 ; 
60 ; 60,000000 ; 89,000000 ; 1,000000 ; 19509,000000 ; 6565,000000 ; 
61 ; 61,000000 ; 90,000000 ; 1,000000 ; 19962,000000 ; 6656,000000 ; 
62 ; 62,000000 ; 101,000000 ; 1,000000 ; 20165,000000 ; 6752,000000 ; 
63 ; 63,000000 ; 94,000000 ; 1,000000 ; 20603,000000 ; 6855,000000 ; 
64 ; 64,000000 ; 109,000000 ; 1,000000 ; 21024,000000 ; 6940,000000 ; 
65 ; 65,000000 ; 115,000000 ; 1,000000 ; 21415,000000 ; 7027,000000 ; 
66 ; 66,000000 ; 121,000000 ; 1,000000 ; 21556,000000 ; 7110,000000 ; 
67 ; 67,000000 ; 122,000000 ; 1,000000 ; 22071,000000 ; 7201,000000 ; 
68 ; 68,000000 ; 97,000000 ; 1,000000 ; 22556,000000 ; 7290,000000 ; 
69 ; 69,000000 ; 113,000000 ; 1,000000 ; 22712,000000 ; 7379,000000 ; 
70 ; 70,000000 ; 114,000000 ; 1,000000 ; 22946,000000 ; 7470,000000 ; 
71 ; 71,000000 ; 118,000000 ; 1,000000 ; 23274,000000 ; 7552,000000 ; 
72 ; 72,000000 ; 116,000000 ; 1,000000 ; 23696,000000 ; 7643,000000 ; 
73 ; 73,000000 ; 113,000000 ; 1,000000 ; 23962,000000 ; 7739,000000 ; 
74 ; 74,000000 ; 122,000000 ; 1,000000 ; 24118,000000 ; 7816,000000 ; 
75 ; 75,000000 ; 122,000000 ; 1,000000 ; 24337,000000 ; 7898,000000 ; 
76 ; 76,000000 ; 117,000000 ; 1,000000 ; 24837,000000 ; 7985,000000 ; 
77 ; 77,000000 ; 117,000000 ; 1,000000 ; 24946,000000 ; 8083,000000 ; 
78 ; 78,000000 ; 119,000000 ; 1,000000 ; 25368,000000 ; 8172,000000 ; 
79 ; 79,000000 ; 119,000000 ; 1,000000 ; 25462,000000 ; 8267,000000 ; 
80 ; 80,000000 ; 110,000000 ; 1,000000 ; 25837,000000 ; 8361,000000 ; 
81 ; 81,000000 ; 125,000000 ; 1,000000 ; 26274,000000 ; 8430,000000 ; 
82 ; 82,000000 ; 121,000000 ; 1,000000 ; 26368,000000 ; 8524,000000 ; 
83 ; 83,000000 ; 113,000000 ; 1,000000 ; 26868,000000 ; 8613,000000 ; 
84 ; 84,000000 ; 124,000000 ; 1,000000 ; 27102,000000 ; 8700,000000 ; 
85 ; 85,000000 ; 124,000000 ; 1,000000 ; 27383,000000 ; 8804,000000 ; 
86 ; 86,000000 ; 126,000000 ; 1,000000 ; 27555,000000 ; 8890,000000 ; 
87 ; 87,000000 ; 125,000000 ; 1,000000 ; 27926,000000 ; 8976,000000 ; 
88 ; 88,000000 ; 120,000000 ; 1,000000 ; 28317,000000 ; 9066,000000 ; 
89 ; 89,000000 ; 120,000000 ; 1,000000 ; 28598,000000 ; 9156,000000 ; 
90 ; 90,000000 ; 126,000000 ; 1,000000 ; 28879,000000 ; 9246,000000 ; 
91 ; 91,000000 ; 125,000000 ; 1,000000 ; 29020,000000 ; 9332,000000 ; 
92 ; 92,000000 ; 125,000000 ; 1,000000 ; 29286,000000 ; 9430,000000 ; 
93 ; 93,000000 ; 119,000000 ; 1,000000 ; 29608,000000 ; 9526,000000 ; 
94 ; 94,000000 ; 121,000000 ; 1,000000 ; 30046,000000 ; 9621,000000 ; 
95 ; 95,000000 ; 120,000000 ; 1,000000 ; 30140,000000 ; 9720,000000 ; 
96 ; 96,000000 ; 119,000000 ; 1,000000 ; 30437,000000 ; 9814,000000 ; 
97 ; 97,000000 ; 124,000000 ; 1,000000 ; 30671,000000 ; 9898,000000 ; 
98 ; 98,000000 ; 123,000000 ; 1,000000 ; 31030,000000 ; 9988,000000 ; 
99 ; 99,000000 ; 120,000000 ; 1,000000 ; 31265,000000 ; 10068,000000 ; 
100 ; 100,000000 ; 119,000000 ; 1,000000 ; 31640,000000 ; 10163,000000 ; 
