Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,990821 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,923579 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 706,000000 ; 333,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,837763 ; 66,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 1393,000000 ; 666,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,722025 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 2147,000000 ; 1001,000000 ; 
4 ; 16,000000 ; 12,000000 ; 0,580960 ; 69,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 2642,000000 ; 1320,000000 ; 
5 ; 24,000000 ; 15,000000 ; 0,489090 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 2966,000000 ; 1647,000000 ; 
6 ; 32,000000 ; 18,000000 ; 0,392835 ; 71,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 3211,000000 ; 1973,000000 ; 
7 ; 32,000000 ; 21,000000 ; 0,405429 ; 67,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 3765,000000 ; 2306,000000 ; 
8 ; 32,000000 ; 24,000000 ; 0,438421 ; 66,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4062,000000 ; 2641,000000 ; 
9 ; 32,000000 ; 27,000000 ; 0,369377 ; 70,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4221,000000 ; 2974,000000 ; 
10 ; 40,000000 ; 30,000000 ; 0,351676 ; 66,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 4490,000000 ; 3307,000000 ; 
11 ; 40,000000 ; 33,000000 ; 0,345574 ; 71,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 4733,000000 ; 3634,000000 ; 
12 ; 40,000000 ; 36,000000 ; 0,297486 ; 69,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4936,000000 ; 3976,000000 ; 
13 ; 40,000000 ; 39,000000 ; 0,293823 ; 65,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5092,000000 ; 4306,000000 ; 
14 ; 40,000000 ; 42,000000 ; 0,314125 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5284,000000 ; 4634,000000 ; 
15 ; 40,000000 ; 46,000000 ; 0,316413 ; 75,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5503,000000 ; 5070,000000 ; 
16 ; 40,000000 ; 49,000000 ; 0,335915 ; 66,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 5659,000000 ; 5400,000000 ; 
17 ; 48,000000 ; 52,000000 ; 0,357454 ; 65,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 5800,000000 ; 5740,000000 ; 
18 ; 48,000000 ; 55,000000 ; 0,376185 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 5972,000000 ; 6074,000000 ; 
19 ; 48,000000 ; 58,000000 ; 0,381252 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6112,000000 ; 6392,000000 ; 
20 ; 48,000000 ; 61,000000 ; 0,360145 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6228,000000 ; 6717,000000 ; 
21 ; 48,000000 ; 64,000000 ; 0,233246 ; 73,000000 ; 44,000000 ; 128,000000 ; 0,000000 ; 6431,000000 ; 7047,000000 ; 
22 ; 48,000000 ; 67,000000 ; 0,169633 ; 65,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 6572,000000 ; 7368,000000 ; 
23 ; 48,000000 ; 70,000000 ; 0,193515 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 6728,000000 ; 7705,000000 ; 
24 ; 48,000000 ; 73,000000 ; 0,212552 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 6853,000000 ; 8038,000000 ; 
25 ; 48,000000 ; 76,000000 ; 0,240471 ; 67,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 6994,000000 ; 8361,000000 ; 
26 ; 56,000000 ; 79,000000 ; 0,263464 ; 70,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 7181,000000 ; 8676,000000 ; 
27 ; 56,000000 ; 82,000000 ; 0,285275 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7353,000000 ; 9004,000000 ; 
28 ; 56,000000 ; 85,000000 ; 0,285613 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 7494,000000 ; 9338,000000 ; 
29 ; 56,000000 ; 89,000000 ; 0,281211 ; 67,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 7666,000000 ; 9795,000000 ; 
30 ; 56,000000 ; 92,000000 ; 0,257611 ; 73,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 7837,000000 ; 10113,000000 ; 
31 ; 56,000000 ; 95,000000 ; 0,246352 ; 69,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 8041,000000 ; 10452,000000 ; 
32 ; 56,000000 ; 98,000000 ; 0,243965 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8291,000000 ; 10793,000000 ; 
33 ; 64,000000 ; 101,000000 ; 0,256603 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 8462,000000 ; 11133,000000 ; 
34 ; 64,000000 ; 104,000000 ; 0,258393 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 8628,000000 ; 11468,000000 ; 
35 ; 64,000000 ; 107,000000 ; 0,265209 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 8816,000000 ; 11799,000000 ; 
36 ; 64,000000 ; 110,000000 ; 0,247203 ; 69,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 9035,000000 ; 12134,000000 ; 
37 ; 72,000000 ; 113,000000 ; 0,219275 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 9190,000000 ; 12465,000000 ; 
38 ; 72,000000 ; 116,000000 ; 0,235305 ; 67,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 9393,000000 ; 12805,000000 ; 
39 ; 72,000000 ; 119,000000 ; 0,250241 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 9596,000000 ; 13138,000000 ; 
40 ; 72,000000 ; 122,000000 ; 0,251976 ; 70,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 9846,000000 ; 13477,000000 ; 
41 ; 72,000000 ; 125,000000 ; 0,243421 ; 67,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 10065,000000 ; 13817,000000 ; 
42 ; 72,000000 ; 128,000000 ; 0,228245 ; 72,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 10251,000000 ; 14157,000000 ; 
43 ; 72,000000 ; 132,000000 ; 0,208675 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 10501,000000 ; 14600,000000 ; 
44 ; 72,000000 ; 135,000000 ; 0,211317 ; 75,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 10673,000000 ; 14922,000000 ; 
45 ; 72,000000 ; 138,000000 ; 0,224220 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 10923,000000 ; 15261,000000 ; 
46 ; 72,000000 ; 141,000000 ; 0,227193 ; 74,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11095,000000 ; 15600,000000 ; 
47 ; 72,000000 ; 144,000000 ; 0,237437 ; 74,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11282,000000 ; 15924,000000 ; 
48 ; 72,000000 ; 147,000000 ; 0,249697 ; 72,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 11454,000000 ; 16251,000000 ; 
49 ; 72,000000 ; 150,000000 ; 0,250289 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 11751,000000 ; 16568,000000 ; 
50 ; 72,000000 ; 153,000000 ; 0,248086 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11923,000000 ; 16895,000000 ; 
51 ; 72,000000 ; 156,000000 ; 0,257025 ; 73,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 12095,000000 ; 17216,000000 ; 
52 ; 72,000000 ; 159,000000 ; 0,248205 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 12313,000000 ; 17541,000000 ; 
53 ; 72,000000 ; 162,000000 ; 0,250529 ; 69,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 12516,000000 ; 17870,000000 ; 
54 ; 72,000000 ; 165,000000 ; 0,248764 ; 70,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 12735,000000 ; 18204,000000 ; 
55 ; 72,000000 ; 168,000000 ; 0,259799 ; 71,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 12953,000000 ; 18537,000000 ; 
56 ; 72,000000 ; 171,000000 ; 0,264622 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 13125,000000 ; 18879,000000 ; 
57 ; 72,000000 ; 175,000000 ; 0,267118 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13349,000000 ; 19314,000000 ; 
58 ; 72,000000 ; 178,000000 ; 0,259299 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 13521,000000 ; 19645,000000 ; 
59 ; 72,000000 ; 181,000000 ; 0,258748 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13709,000000 ; 19979,000000 ; 
60 ; 72,000000 ; 184,000000 ; 0,269943 ; 69,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 13896,000000 ; 20313,000000 ; 
61 ; 72,000000 ; 187,000000 ; 0,265797 ; 81,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 14053,000000 ; 20637,000000 ; 
62 ; 72,000000 ; 190,000000 ; 0,263618 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 14240,000000 ; 20969,000000 ; 
63 ; 72,000000 ; 193,000000 ; 0,266111 ; 77,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 14396,000000 ; 21300,000000 ; 
64 ; 72,000000 ; 196,000000 ; 0,257298 ; 72,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14584,000000 ; 21633,000000 ; 
65 ; 72,000000 ; 199,000000 ; 0,261683 ; 74,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14740,000000 ; 21956,000000 ; 
66 ; 72,000000 ; 202,000000 ; 0,256847 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 14912,000000 ; 22292,000000 ; 
67 ; 72,000000 ; 205,000000 ; 0,259038 ; 71,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 15052,000000 ; 22625,000000 ; 
68 ; 72,000000 ; 208,000000 ; 0,266728 ; 70,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 15256,000000 ; 22947,000000 ; 
69 ; 72,000000 ; 211,000000 ; 0,263969 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 15427,000000 ; 23272,000000 ; 
70 ; 72,000000 ; 214,000000 ; 0,275090 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 15615,000000 ; 23598,000000 ; 
71 ; 72,000000 ; 217,000000 ; 0,257691 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 15787,000000 ; 23940,000000 ; 
72 ; 72,000000 ; 221,000000 ; 0,264580 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 15974,000000 ; 24387,000000 ; 
73 ; 72,000000 ; 224,000000 ; 0,279219 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 16146,000000 ; 24731,000000 ; 
74 ; 72,000000 ; 227,000000 ; 0,272632 ; 72,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 16320,000000 ; 25064,000000 ; 
75 ; 72,000000 ; 230,000000 ; 0,272087 ; 74,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 16508,000000 ; 25396,000000 ; 
76 ; 72,000000 ; 233,000000 ; 0,277004 ; 66,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 16658,000000 ; 25731,000000 ; 
77 ; 72,000000 ; 236,000000 ; 0,271406 ; 68,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 16783,000000 ; 26073,000000 ; 
78 ; 72,000000 ; 239,000000 ; 0,270789 ; 74,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 16986,000000 ; 26406,000000 ; 
79 ; 72,000000 ; 242,000000 ; 0,270744 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 17165,000000 ; 26739,000000 ; 
80 ; 80,000000 ; 245,000000 ; 0,281371 ; 69,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 17345,000000 ; 27071,000000 ; 
81 ; 80,000000 ; 248,000000 ; 0,285762 ; 72,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 17548,000000 ; 27396,000000 ; 
82 ; 80,000000 ; 251,000000 ; 0,287423 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 17720,000000 ; 27741,000000 ; 
83 ; 80,000000 ; 254,000000 ; 0,289951 ; 76,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 17876,000000 ; 28072,000000 ; 
84 ; 80,000000 ; 257,000000 ; 0,258540 ; 80,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 18048,000000 ; 28389,000000 ; 
85 ; 80,000000 ; 260,000000 ; 0,207104 ; 76,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 18201,000000 ; 28720,000000 ; 
86 ; 80,000000 ; 264,000000 ; 0,142392 ; 77,000000 ; 43,000000 ; 128,000000 ; 0,000000 ; 18466,000000 ; 29147,000000 ; 
87 ; 80,000000 ; 267,000000 ; 0,153107 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 18622,000000 ; 29488,000000 ; 
88 ; 80,000000 ; 270,000000 ; 0,159925 ; 71,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 18779,000000 ; 29818,000000 ; 
89 ; 80,000000 ; 273,000000 ; 0,165000 ; 70,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 18997,000000 ; 30152,000000 ; 
90 ; 80,000000 ; 276,000000 ; 0,189753 ; 79,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 19138,000000 ; 30459,000000 ; 
91 ; 80,000000 ; 279,000000 ; 0,196006 ; 75,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 19362,000000 ; 30799,000000 ; 
92 ; 80,000000 ; 282,000000 ; 0,204789 ; 67,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 19565,000000 ; 31139,000000 ; 
93 ; 80,000000 ; 285,000000 ; 0,208485 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 19784,000000 ; 31470,000000 ; 
94 ; 80,000000 ; 288,000000 ; 0,200924 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 19987,000000 ; 31787,000000 ; 
95 ; 80,000000 ; 291,000000 ; 0,195771 ; 86,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 20219,000000 ; 32116,000000 ; 
96 ; 80,000000 ; 294,000000 ; 0,200893 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 20375,000000 ; 32452,000000 ; 
