Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 113,000000 ; 
2 ; 2,000000 ; 64,000000 ; 0,000000 ; 1516,000000 ; 227,000000 ; 
3 ; 3,000000 ; 64,000000 ; 0,000000 ; 2172,000000 ; 344,000000 ; 
4 ; 4,000000 ; 64,000000 ; 0,000000 ; 2484,000000 ; 460,000000 ; 
5 ; 5,000000 ; 64,000000 ; 0,000000 ; 2954,000000 ; 570,000000 ; 
6 ; 6,000000 ; 64,000000 ; 0,000000 ; 3351,000000 ; 680,000000 ; 
7 ; 7,000000 ; 64,000000 ; 0,000000 ; 3585,000000 ; 790,000000 ; 
8 ; 8,000000 ; 64,000000 ; 0,000000 ; 3996,000000 ; 896,000000 ; 
9 ; 9,000000 ; 64,000000 ; 0,000000 ; 4184,000000 ; 1010,000000 ; 
10 ; 10,000000 ; 64,000000 ; 0,000000 ; 4559,000000 ; 1107,000000 ; 
11 ; 11,000000 ; 64,000000 ; 0,000000 ; 5074,000000 ; 1215,000000 ; 
12 ; 12,000000 ; 64,000000 ; 0,000000 ; 5168,000000 ; 1322,000000 ; 
13 ; 13,000000 ; 64,000000 ; 0,000000 ; 5684,000000 ; 1433,000000 ; 
14 ; 14,000000 ; 64,000000 ; 0,000000 ; 5887,000000 ; 1540,000000 ; 
15 ; 15,000000 ; 64,000000 ; 0,000000 ; 6340,000000 ; 1650,000000 ; 
16 ; 16,000000 ; 64,000000 ; 0,000000 ; 6590,000000 ; 1763,000000 ; 
17 ; 17,000000 ; 64,000000 ; 0,000000 ; 6837,000000 ; 1875,000000 ; 
18 ; 18,000000 ; 64,000000 ; 0,000000 ; 6977,000000 ; 1988,000000 ; 
19 ; 19,000000 ; 64,000000 ; 0,000000 ; 7457,000000 ; 2097,000000 ; 
