Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 0,000000 ; 0,988275 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,947433 ; 65,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 1001,000000 ; 325,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,881952 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 1486,000000 ; 647,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,745985 ; 66,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 2132,000000 ; 976,000000 ; 
4 ; 16,000000 ; 13,000000 ; 0,719609 ; 67,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 2616,000000 ; 1407,000000 ; 
5 ; 16,000000 ; 16,000000 ; 0,670425 ; 67,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 2866,000000 ; 1729,000000 ; 
6 ; 24,000000 ; 19,000000 ; 0,626868 ; 69,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 3085,000000 ; 2060,000000 ; 
7 ; 24,000000 ; 22,000000 ; 0,571768 ; 69,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 3366,000000 ; 2397,000000 ; 
8 ; 32,000000 ; 26,000000 ; 0,530380 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 3648,000000 ; 2825,000000 ; 
9 ; 40,000000 ; 29,000000 ; 0,532880 ; 66,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 3866,000000 ; 3165,000000 ; 
10 ; 40,000000 ; 32,000000 ; 0,496409 ; 68,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 4054,000000 ; 3489,000000 ; 
11 ; 40,000000 ; 35,000000 ; 0,420226 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4304,000000 ; 3837,000000 ; 
12 ; 40,000000 ; 39,000000 ; 0,355364 ; 81,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 4585,000000 ; 4275,000000 ; 
13 ; 48,000000 ; 42,000000 ; 0,356635 ; 75,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 4810,000000 ; 4612,000000 ; 
14 ; 48,000000 ; 45,000000 ; 0,326358 ; 67,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 5029,000000 ; 4954,000000 ; 
15 ; 48,000000 ; 48,000000 ; 0,293805 ; 71,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5232,000000 ; 5269,000000 ; 
16 ; 48,000000 ; 52,000000 ; 0,319932 ; 72,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5451,000000 ; 5700,000000 ; 
17 ; 48,000000 ; 55,000000 ; 0,322210 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5623,000000 ; 6044,000000 ; 
18 ; 48,000000 ; 58,000000 ; 0,345203 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5794,000000 ; 6385,000000 ; 
19 ; 48,000000 ; 61,000000 ; 0,370239 ; 66,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 5966,000000 ; 6728,000000 ; 
20 ; 48,000000 ; 65,000000 ; 0,369519 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6232,000000 ; 7179,000000 ; 
21 ; 56,000000 ; 68,000000 ; 0,374426 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 6388,000000 ; 7513,000000 ; 
22 ; 48,000000 ; 71,000000 ; 0,374169 ; 74,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6576,000000 ; 7845,000000 ; 
23 ; 56,000000 ; 74,000000 ; 0,369462 ; 71,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 6763,000000 ; 8175,000000 ; 
24 ; 56,000000 ; 78,000000 ; 0,369889 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7079,000000 ; 8632,000000 ; 
25 ; 56,000000 ; 81,000000 ; 0,294847 ; 78,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 7298,000000 ; 8958,000000 ; 
26 ; 64,000000 ; 84,000000 ; 0,254698 ; 71,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 7454,000000 ; 9299,000000 ; 
27 ; 64,000000 ; 87,000000 ; 0,268670 ; 65,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 7610,000000 ; 9627,000000 ; 
28 ; 64,000000 ; 91,000000 ; 0,274954 ; 71,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 7826,000000 ; 10062,000000 ; 
29 ; 64,000000 ; 94,000000 ; 0,232051 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 8014,000000 ; 10395,000000 ; 
30 ; 64,000000 ; 97,000000 ; 0,230780 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8186,000000 ; 10738,000000 ; 
31 ; 64,000000 ; 100,000000 ; 0,235351 ; 73,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8389,000000 ; 11070,000000 ; 
32 ; 64,000000 ; 104,000000 ; 0,262406 ; 67,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 8650,000000 ; 11515,000000 ; 
33 ; 64,000000 ; 107,000000 ; 0,261675 ; 76,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 8869,000000 ; 11839,000000 ; 
34 ; 64,000000 ; 110,000000 ; 0,264966 ; 68,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 9056,000000 ; 12162,000000 ; 
35 ; 64,000000 ; 114,000000 ; 0,264586 ; 68,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 9291,000000 ; 12599,000000 ; 
36 ; 64,000000 ; 117,000000 ; 0,273694 ; 73,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 9447,000000 ; 12935,000000 ; 
37 ; 64,000000 ; 120,000000 ; 0,274941 ; 74,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 9619,000000 ; 13269,000000 ; 
38 ; 72,000000 ; 123,000000 ; 0,283881 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 9775,000000 ; 13597,000000 ; 
39 ; 72,000000 ; 127,000000 ; 0,285706 ; 67,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 10025,000000 ; 14049,000000 ; 
40 ; 72,000000 ; 130,000000 ; 0,273619 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 10212,000000 ; 14382,000000 ; 
41 ; 80,000000 ; 133,000000 ; 0,294258 ; 73,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 10400,000000 ; 14722,000000 ; 
42 ; 80,000000 ; 136,000000 ; 0,274383 ; 71,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 10666,000000 ; 15058,000000 ; 
43 ; 80,000000 ; 140,000000 ; 0,225106 ; 70,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 10869,000000 ; 15510,000000 ; 
44 ; 80,000000 ; 143,000000 ; 0,196419 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 11072,000000 ; 15839,000000 ; 
45 ; 80,000000 ; 146,000000 ; 0,194432 ; 70,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 11275,000000 ; 16170,000000 ; 
46 ; 80,000000 ; 149,000000 ; 0,164928 ; 72,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 11447,000000 ; 16510,000000 ; 
47 ; 80,000000 ; 153,000000 ; 0,151008 ; 74,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 11681,000000 ; 16955,000000 ; 
48 ; 80,000000 ; 156,000000 ; 0,149701 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 11869,000000 ; 17286,000000 ; 
49 ; 80,000000 ; 159,000000 ; 0,155350 ; 72,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 12040,000000 ; 17626,000000 ; 
50 ; 80,000000 ; 162,000000 ; 0,155228 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 12259,000000 ; 17961,000000 ; 
51 ; 80,000000 ; 166,000000 ; 0,178887 ; 75,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 12556,000000 ; 18403,000000 ; 
52 ; 80,000000 ; 169,000000 ; 0,182074 ; 67,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 12728,000000 ; 18741,000000 ; 
53 ; 80,000000 ; 172,000000 ; 0,188209 ; 76,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 12886,000000 ; 19070,000000 ; 
54 ; 80,000000 ; 175,000000 ; 0,188340 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13120,000000 ; 19398,000000 ; 
55 ; 80,000000 ; 179,000000 ; 0,190650 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 13401,000000 ; 19832,000000 ; 
56 ; 80,000000 ; 182,000000 ; 0,192769 ; 73,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 13635,000000 ; 20176,000000 ; 
57 ; 80,000000 ; 185,000000 ; 0,195469 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 13823,000000 ; 20517,000000 ; 
58 ; 80,000000 ; 188,000000 ; 0,199359 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 13979,000000 ; 20843,000000 ; 
59 ; 88,000000 ; 192,000000 ; 0,201039 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 14214,000000 ; 21292,000000 ; 
60 ; 88,000000 ; 195,000000 ; 0,195803 ; 71,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 14464,000000 ; 21610,000000 ; 
61 ; 88,000000 ; 198,000000 ; 0,200028 ; 73,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 14651,000000 ; 21938,000000 ; 
