Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 66,000000 ; 0,000000 ; 0,000000 ; 111,000000 ; 
2 ; 2,000000 ; 65,000000 ; 0,000000 ; 969,000000 ; 225,000000 ; 
3 ; 3,000000 ; 67,000000 ; 0,000000 ; 1828,000000 ; 340,000000 ; 
4 ; 4,000000 ; 69,000000 ; 0,000000 ; 2547,000000 ; 451,000000 ; 
5 ; 5,000000 ; 68,000000 ; 0,000000 ; 3093,000000 ; 558,000000 ; 
6 ; 6,000000 ; 68,000000 ; 0,000000 ; 3391,000000 ; 667,000000 ; 
7 ; 7,000000 ; 78,000000 ; 0,000000 ; 3975,000000 ; 773,000000 ; 
8 ; 8,000000 ; 75,000000 ; 0,000000 ; 4288,000000 ; 873,000000 ; 
9 ; 9,000000 ; 68,000000 ; 0,000000 ; 4402,000000 ; 987,000000 ; 
10 ; 10,000000 ; 65,000000 ; 0,000000 ; 4980,000000 ; 1099,000000 ; 
11 ; 11,000000 ; 73,000000 ; 0,000000 ; 5261,000000 ; 1203,000000 ; 
12 ; 12,000000 ; 66,000000 ; 0,000000 ; 5636,000000 ; 1320,000000 ; 
13 ; 13,000000 ; 66,000000 ; 0,000000 ; 5980,000000 ; 1431,000000 ; 
14 ; 14,000000 ; 67,000000 ; 0,000000 ; 6105,000000 ; 1541,000000 ; 
15 ; 15,000000 ; 69,000000 ; 0,000000 ; 6402,000000 ; 1647,000000 ; 
16 ; 16,000000 ; 72,000000 ; 0,000000 ; 6714,000000 ; 1754,000000 ; 
17 ; 17,000000 ; 68,000000 ; 0,000000 ; 7136,000000 ; 1866,000000 ; 
18 ; 18,000000 ; 69,000000 ; 0,000000 ; 7446,000000 ; 1975,000000 ; 
19 ; 19,000000 ; 66,000000 ; 0,000000 ; 7805,000000 ; 2094,000000 ; 
20 ; 20,000000 ; 73,000000 ; 0,000000 ; 8003,000000 ; 2199,000000 ; 
