Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 120,000000 ; 
2 ; 2,000000 ; 128,000000 ; 0,000000 ; 500,000000 ; 227,000000 ; 
3 ; 3,000000 ; 128,000000 ; 0,000000 ; 875,000000 ; 337,000000 ; 
4 ; 4,000000 ; 128,000000 ; 0,000000 ; 1750,000000 ; 449,000000 ; 
5 ; 5,000000 ; 128,000000 ; 0,000000 ; 1875,000000 ; 561,000000 ; 
6 ; 6,000000 ; 128,000000 ; 0,000000 ; 2577,000000 ; 670,000000 ; 
7 ; 7,000000 ; 128,000000 ; 0,000000 ; 2953,000000 ; 783,000000 ; 
8 ; 8,000000 ; 128,000000 ; 0,000000 ; 3272,000000 ; 891,000000 ; 
9 ; 9,000000 ; 128,000000 ; 0,000000 ; 3756,000000 ; 1004,000000 ; 
10 ; 10,000000 ; 128,000000 ; 0,000000 ; 4043,000000 ; 1109,000000 ; 
11 ; 11,000000 ; 128,000000 ; 0,000000 ; 4527,000000 ; 1220,000000 ; 
12 ; 12,000000 ; 128,000000 ; 0,000000 ; 4808,000000 ; 1329,000000 ; 
13 ; 13,000000 ; 128,000000 ; 0,000000 ; 4886,000000 ; 1432,000000 ; 
14 ; 14,000000 ; 128,000000 ; 0,000000 ; 5355,000000 ; 1548,000000 ; 
15 ; 15,000000 ; 128,000000 ; 0,000000 ; 5777,000000 ; 1658,000000 ; 
16 ; 16,000000 ; 128,000000 ; 0,000000 ; 6011,000000 ; 1770,000000 ; 
17 ; 17,000000 ; 128,000000 ; 0,000000 ; 6386,000000 ; 1882,000000 ; 
18 ; 18,000000 ; 128,000000 ; 0,000000 ; 6558,000000 ; 1980,000000 ; 
19 ; 19,000000 ; 128,000000 ; 0,000000 ; 6914,000000 ; 2092,000000 ; 
20 ; 20,000000 ; 128,000000 ; 0,000000 ; 7180,000000 ; 2204,000000 ; 
21 ; 21,000000 ; 128,000000 ; 0,000000 ; 7490,000000 ; 2307,000000 ; 
22 ; 22,000000 ; 128,000000 ; 0,000000 ; 7737,000000 ; 2419,000000 ; 
23 ; 23,000000 ; 128,000000 ; 0,000000 ; 8237,000000 ; 2529,000000 ; 
24 ; 24,000000 ; 128,000000 ; 0,000000 ; 8440,000000 ; 2639,000000 ; 
25 ; 25,000000 ; 128,000000 ; 0,000000 ; 8800,000000 ; 2742,000000 ; 
26 ; 26,000000 ; 128,000000 ; 0,000000 ; 8940,000000 ; 2850,000000 ; 
27 ; 27,000000 ; 128,000000 ; 0,000000 ; 9378,000000 ; 2959,000000 ; 
28 ; 28,000000 ; 128,000000 ; 0,000000 ; 9537,000000 ; 3069,000000 ; 
29 ; 29,000000 ; 128,000000 ; 0,000000 ; 9819,000000 ; 3185,000000 ; 
30 ; 30,000000 ; 128,000000 ; 0,000000 ; 10163,000000 ; 3297,000000 ; 
31 ; 31,000000 ; 128,000000 ; 0,000000 ; 10382,000000 ; 3403,000000 ; 
32 ; 32,000000 ; 128,000000 ; 0,000000 ; 10677,000000 ; 3515,000000 ; 
33 ; 33,000000 ; 128,000000 ; 0,000000 ; 11146,000000 ; 3631,000000 ; 
34 ; 34,000000 ; 128,000000 ; 0,000000 ; 11474,000000 ; 3747,000000 ; 
35 ; 35,000000 ; 128,000000 ; 0,000000 ; 11787,000000 ; 3860,000000 ; 
36 ; 36,000000 ; 128,000000 ; 0,000000 ; 12083,000000 ; 3967,000000 ; 
37 ; 37,000000 ; 128,000000 ; 0,000000 ; 12130,000000 ; 4074,000000 ; 
38 ; 38,000000 ; 128,000000 ; 0,000000 ; 12630,000000 ; 4188,000000 ; 
39 ; 39,000000 ; 128,000000 ; 0,000000 ; 12911,000000 ; 4299,000000 ; 
40 ; 40,000000 ; 128,000000 ; 0,000000 ; 13055,000000 ; 4410,000000 ; 
41 ; 41,000000 ; 128,000000 ; 0,000000 ; 13317,000000 ; 4518,000000 ; 
42 ; 42,000000 ; 128,000000 ; 0,000000 ; 13598,000000 ; 4634,000000 ; 
43 ; 43,000000 ; 128,000000 ; 1,000000 ; 13895,000000 ; 4751,000000 ; 
44 ; 44,000000 ; 128,000000 ; 1,000000 ; 14351,000000 ; 4860,000000 ; 
45 ; 45,000000 ; 128,000000 ; 1,000000 ; 14445,000000 ; 4974,000000 ; 
46 ; 46,000000 ; 128,000000 ; 1,000000 ; 14837,000000 ; 5079,000000 ; 
47 ; 47,000000 ; 128,000000 ; 1,000000 ; 15078,000000 ; 5188,000000 ; 
