Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 66,000000 ; 0,000000 ; 0,000000 ; 112,000000 ; 
2 ; 2,000000 ; 69,000000 ; 0,000000 ; 1359,000000 ; 227,000000 ; 
3 ; 3,000000 ; 68,000000 ; 0,000000 ; 2141,000000 ; 345,000000 ; 
4 ; 4,000000 ; 68,000000 ; 0,000000 ; 2906,000000 ; 450,000000 ; 
5 ; 5,000000 ; 74,000000 ; 0,000000 ; 3093,000000 ; 553,000000 ; 
6 ; 6,000000 ; 72,000000 ; 0,000000 ; 3703,000000 ; 658,000000 ; 
7 ; 7,000000 ; 70,000000 ; 0,000000 ; 3882,000000 ; 767,000000 ; 
8 ; 8,000000 ; 68,000000 ; 0,000000 ; 4507,000000 ; 885,000000 ; 
9 ; 9,000000 ; 72,000000 ; 0,000000 ; 4793,000000 ; 993,000000 ; 
10 ; 10,000000 ; 71,000000 ; 0,000000 ; 5043,000000 ; 1100,000000 ; 
11 ; 11,000000 ; 77,000000 ; 0,000000 ; 5230,000000 ; 1204,000000 ; 
12 ; 12,000000 ; 75,000000 ; 0,000000 ; 5824,000000 ; 1308,000000 ; 
13 ; 13,000000 ; 74,000000 ; 0,000000 ; 6027,000000 ; 1420,000000 ; 
14 ; 14,000000 ; 73,000000 ; 0,000000 ; 6480,000000 ; 1530,000000 ; 
15 ; 15,000000 ; 71,000000 ; 0,000000 ; 6574,000000 ; 1641,000000 ; 
16 ; 16,000000 ; 68,000000 ; 0,000000 ; 6902,000000 ; 1753,000000 ; 
17 ; 17,000000 ; 77,000000 ; 0,000000 ; 7324,000000 ; 1855,000000 ; 
18 ; 18,000000 ; 69,000000 ; 0,000000 ; 7493,000000 ; 1966,000000 ; 
19 ; 19,000000 ; 66,000000 ; 0,000000 ; 7837,000000 ; 2079,000000 ; 
20 ; 20,000000 ; 67,000000 ; 0,000000 ; 8347,000000 ; 2189,000000 ; 
21 ; 21,000000 ; 69,000000 ; 0,000000 ; 8503,000000 ; 2298,000000 ; 
22 ; 22,000000 ; 65,000000 ; 0,000000 ; 8831,000000 ; 2409,000000 ; 
