Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 0,000000 ; 0,986756 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 16,000000 ; 3,000000 ; 0,950504 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 674,000000 ; 329,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,895171 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 1315,000000 ; 664,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,820924 ; 69,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 2076,000000 ; 986,000000 ; 
4 ; 16,000000 ; 12,000000 ; 0,788838 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 2626,000000 ; 1311,000000 ; 
5 ; 16,000000 ; 15,000000 ; 0,705873 ; 77,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 2950,000000 ; 1635,000000 ; 
6 ; 24,000000 ; 18,000000 ; 0,624550 ; 70,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 3179,000000 ; 1989,000000 ; 
7 ; 24,000000 ; 21,000000 ; 0,578610 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 3718,000000 ; 2322,000000 ; 
8 ; 24,000000 ; 24,000000 ; 0,562121 ; 74,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 3953,000000 ; 2650,000000 ; 
9 ; 24,000000 ; 27,000000 ; 0,497826 ; 66,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4174,000000 ; 2982,000000 ; 
10 ; 32,000000 ; 30,000000 ; 0,463792 ; 65,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 4427,000000 ; 3321,000000 ; 
11 ; 40,000000 ; 33,000000 ; 0,462538 ; 70,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 4670,000000 ; 3635,000000 ; 
12 ; 40,000000 ; 37,000000 ; 0,379142 ; 69,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 4952,000000 ; 4088,000000 ; 
13 ; 48,000000 ; 40,000000 ; 0,353713 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5094,000000 ; 4428,000000 ; 
14 ; 48,000000 ; 43,000000 ; 0,325290 ; 67,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5284,000000 ; 4767,000000 ; 
15 ; 48,000000 ; 46,000000 ; 0,348175 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5440,000000 ; 5098,000000 ; 
16 ; 48,000000 ; 49,000000 ; 0,357265 ; 75,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5597,000000 ; 5420,000000 ; 
17 ; 48,000000 ; 52,000000 ; 0,247511 ; 67,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5753,000000 ; 5757,000000 ; 
18 ; 48,000000 ; 55,000000 ; 0,237277 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5909,000000 ; 6072,000000 ; 
19 ; 48,000000 ; 58,000000 ; 0,230483 ; 72,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 6034,000000 ; 6393,000000 ; 
20 ; 56,000000 ; 61,000000 ; 0,270478 ; 67,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 6197,000000 ; 6722,000000 ; 
21 ; 56,000000 ; 64,000000 ; 0,285191 ; 75,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6369,000000 ; 7053,000000 ; 
22 ; 56,000000 ; 67,000000 ; 0,284232 ; 72,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 6525,000000 ; 7372,000000 ; 
23 ; 56,000000 ; 70,000000 ; 0,245322 ; 73,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 6681,000000 ; 7703,000000 ; 
24 ; 56,000000 ; 74,000000 ; 0,224416 ; 68,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 6869,000000 ; 8142,000000 ; 
25 ; 56,000000 ; 77,000000 ; 0,235374 ; 66,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 7025,000000 ; 8487,000000 ; 
26 ; 56,000000 ; 80,000000 ; 0,243934 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7197,000000 ; 8824,000000 ; 
