Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,991171 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,946739 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 628,000000 ; 340,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,820530 ; 71,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 1409,000000 ; 672,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,743456 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 2080,000000 ; 985,000000 ; 
4 ; 24,000000 ; 13,000000 ; 0,419994 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 2704,000000 ; 1430,000000 ; 
5 ; 32,000000 ; 16,000000 ; 0,435504 ; 68,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 3044,000000 ; 1757,000000 ; 
6 ; 32,000000 ; 19,000000 ; 0,443104 ; 68,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 3421,000000 ; 2093,000000 ; 
7 ; 32,000000 ; 22,000000 ; 0,414523 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 3828,000000 ; 2430,000000 ; 
8 ; 40,000000 ; 26,000000 ; 0,341437 ; 65,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 4122,000000 ; 2878,000000 ; 
9 ; 40,000000 ; 29,000000 ; 0,321328 ; 69,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 4369,000000 ; 3198,000000 ; 
10 ; 40,000000 ; 32,000000 ; 0,274935 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 4608,000000 ; 3529,000000 ; 
11 ; 40,000000 ; 36,000000 ; 0,316652 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 4858,000000 ; 3967,000000 ; 
12 ; 40,000000 ; 39,000000 ; 0,350912 ; 67,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5030,000000 ; 4298,000000 ; 
13 ; 40,000000 ; 42,000000 ; 0,347257 ; 67,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 5253,000000 ; 4636,000000 ; 
14 ; 40,000000 ; 45,000000 ; 0,355478 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5394,000000 ; 4966,000000 ; 
15 ; 48,000000 ; 49,000000 ; 0,387712 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5597,000000 ; 5404,000000 ; 
16 ; 48,000000 ; 52,000000 ; 0,396185 ; 65,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5753,000000 ; 5749,000000 ; 
17 ; 48,000000 ; 55,000000 ; 0,401970 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5909,000000 ; 6077,000000 ; 
18 ; 48,000000 ; 58,000000 ; 0,331655 ; 69,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 6065,000000 ; 6409,000000 ; 
19 ; 56,000000 ; 62,000000 ; 0,274717 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6244,000000 ; 6844,000000 ; 
20 ; 56,000000 ; 65,000000 ; 0,276348 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 6400,000000 ; 7178,000000 ; 
21 ; 56,000000 ; 68,000000 ; 0,224697 ; 70,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 6556,000000 ; 7528,000000 ; 
22 ; 56,000000 ; 72,000000 ; 0,230336 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 6775,000000 ; 7976,000000 ; 
23 ; 56,000000 ; 75,000000 ; 0,246399 ; 71,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 6916,000000 ; 8292,000000 ; 
24 ; 56,000000 ; 78,000000 ; 0,260130 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7056,000000 ; 8620,000000 ; 
25 ; 56,000000 ; 81,000000 ; 0,263379 ; 67,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 7228,000000 ; 8955,000000 ; 
26 ; 64,000000 ; 85,000000 ; 0,288079 ; 66,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 7431,000000 ; 9393,000000 ; 
27 ; 64,000000 ; 88,000000 ; 0,304707 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 7572,000000 ; 9720,000000 ; 
28 ; 64,000000 ; 91,000000 ; 0,281306 ; 74,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 7744,000000 ; 10050,000000 ; 
29 ; 64,000000 ; 95,000000 ; 0,214865 ; 76,000000 ; 39,000000 ; 128,000000 ; 0,000000 ; 8040,000000 ; 10479,000000 ; 
30 ; 64,000000 ; 98,000000 ; 0,159675 ; 77,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 8259,000000 ; 10801,000000 ; 
31 ; 64,000000 ; 101,000000 ; 0,179246 ; 74,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 8415,000000 ; 11127,000000 ; 
32 ; 72,000000 ; 104,000000 ; 0,186831 ; 75,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8597,000000 ; 11447,000000 ; 
33 ; 72,000000 ; 108,000000 ; 0,203598 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8847,000000 ; 11878,000000 ; 
34 ; 64,000000 ; 111,000000 ; 0,211969 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 9019,000000 ; 12208,000000 ; 
35 ; 64,000000 ; 114,000000 ; 0,228830 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 9221,000000 ; 12545,000000 ; 
36 ; 72,000000 ; 117,000000 ; 0,230921 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 9408,000000 ; 12866,000000 ; 
37 ; 72,000000 ; 121,000000 ; 0,233084 ; 66,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 9705,000000 ; 13313,000000 ; 
38 ; 72,000000 ; 124,000000 ; 0,251878 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 9939,000000 ; 13639,000000 ; 
39 ; 72,000000 ; 127,000000 ; 0,232913 ; 74,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 10142,000000 ; 13975,000000 ; 
40 ; 72,000000 ; 131,000000 ; 0,200930 ; 74,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 10392,000000 ; 14415,000000 ; 
41 ; 72,000000 ; 134,000000 ; 0,196637 ; 75,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 10564,000000 ; 14739,000000 ; 
42 ; 80,000000 ; 137,000000 ; 0,212313 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 10814,000000 ; 15063,000000 ; 
43 ; 80,000000 ; 140,000000 ; 0,219368 ; 75,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 11017,000000 ; 15393,000000 ; 
44 ; 80,000000 ; 144,000000 ; 0,221178 ; 74,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 11220,000000 ; 15846,000000 ; 
45 ; 88,000000 ; 147,000000 ; 0,187438 ; 92,000000 ; 43,000000 ; 128,000000 ; 0,000000 ; 11439,000000 ; 16162,000000 ; 
46 ; 88,000000 ; 150,000000 ; 0,161494 ; 75,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 11673,000000 ; 16485,000000 ; 
47 ; 80,000000 ; 154,000000 ; 0,165193 ; 76,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 11938,000000 ; 16915,000000 ; 
48 ; 80,000000 ; 157,000000 ; 0,171089 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 12125,000000 ; 17255,000000 ; 
49 ; 80,000000 ; 160,000000 ; 0,174676 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 12313,000000 ; 17581,000000 ; 
50 ; 80,000000 ; 163,000000 ; 0,181536 ; 64,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 12531,000000 ; 17933,000000 ; 
51 ; 80,000000 ; 167,000000 ; 0,187895 ; 71,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 12813,000000 ; 18404,000000 ; 
52 ; 80,000000 ; 170,000000 ; 0,176132 ; 68,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 13016,000000 ; 18738,000000 ; 
53 ; 80,000000 ; 173,000000 ; 0,192220 ; 70,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 13182,000000 ; 19071,000000 ; 
54 ; 96,000000 ; 176,000000 ; 0,188919 ; 71,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 13365,000000 ; 19400,000000 ; 
55 ; 80,000000 ; 180,000000 ; 0,180572 ; 76,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 13599,000000 ; 19839,000000 ; 
56 ; 88,000000 ; 183,000000 ; 0,189842 ; 66,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 13771,000000 ; 20175,000000 ; 
57 ; 88,000000 ; 186,000000 ; 0,204454 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 13959,000000 ; 20510,000000 ; 
58 ; 88,000000 ; 190,000000 ; 0,197782 ; 70,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 14162,000000 ; 20951,000000 ; 
59 ; 88,000000 ; 193,000000 ; 0,176479 ; 71,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14334,000000 ; 21293,000000 ; 
60 ; 88,000000 ; 196,000000 ; 0,149664 ; 78,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 14537,000000 ; 21618,000000 ; 
61 ; 96,000000 ; 199,000000 ; 0,144679 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14709,000000 ; 21951,000000 ; 
62 ; 96,000000 ; 203,000000 ; 0,152563 ; 73,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14927,000000 ; 22390,000000 ; 
63 ; 96,000000 ; 206,000000 ; 0,154098 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 15037,000000 ; 22722,000000 ; 
64 ; 96,000000 ; 209,000000 ; 0,165522 ; 65,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 15255,000000 ; 23060,000000 ; 
65 ; 96,000000 ; 213,000000 ; 0,158490 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 15505,000000 ; 23505,000000 ; 
66 ; 96,000000 ; 216,000000 ; 0,171301 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 15662,000000 ; 23847,000000 ; 
