Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 0,000000 ; 0,987514 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,958430 ; 65,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 981,000000 ; 325,000000 ; 
2 ; 8,000000 ; 6,000000 ; 0,898814 ; 71,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 1466,000000 ; 668,000000 ; 
3 ; 8,000000 ; 9,000000 ; 0,700185 ; 71,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 2096,000000 ; 990,000000 ; 
4 ; 8,000000 ; 12,000000 ; 0,604547 ; 66,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 2534,000000 ; 1322,000000 ; 
5 ; 16,000000 ; 15,000000 ; 0,511993 ; 66,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 2753,000000 ; 1650,000000 ; 
6 ; 16,000000 ; 18,000000 ; 0,514997 ; 70,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 3034,000000 ; 1975,000000 ; 
7 ; 16,000000 ; 21,000000 ; 0,429242 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 3268,000000 ; 2313,000000 ; 
8 ; 16,000000 ; 24,000000 ; 0,429900 ; 64,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 3518,000000 ; 2656,000000 ; 
9 ; 24,000000 ; 27,000000 ; 0,450165 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 3721,000000 ; 2980,000000 ; 
10 ; 24,000000 ; 30,000000 ; 0,487787 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 3893,000000 ; 3317,000000 ; 
11 ; 24,000000 ; 33,000000 ; 0,407273 ; 65,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4127,000000 ; 3648,000000 ; 
12 ; 32,000000 ; 36,000000 ; 0,351677 ; 65,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4377,000000 ; 3968,000000 ; 
13 ; 32,000000 ; 39,000000 ; 0,370982 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 4581,000000 ; 4307,000000 ; 
14 ; 32,000000 ; 42,000000 ; 0,390688 ; 66,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 4775,000000 ; 4641,000000 ; 
15 ; 32,000000 ; 45,000000 ; 0,404684 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5009,000000 ; 4965,000000 ; 
16 ; 32,000000 ; 49,000000 ; 0,340790 ; 68,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 5274,000000 ; 5404,000000 ; 
17 ; 40,000000 ; 52,000000 ; 0,349361 ; 67,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 5446,000000 ; 5746,000000 ; 
18 ; 40,000000 ; 55,000000 ; 0,386265 ; 66,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5603,000000 ; 6089,000000 ; 
19 ; 40,000000 ; 58,000000 ; 0,407573 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5774,000000 ; 6428,000000 ; 
20 ; 40,000000 ; 61,000000 ; 0,391621 ; 68,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5962,000000 ; 6759,000000 ; 
21 ; 40,000000 ; 64,000000 ; 0,283198 ; 67,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 6149,000000 ; 7096,000000 ; 
