Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 128,000000 ; 0,000000 ; 0,000000 ; 104,000000 ; 
2 ; 2,000000 ; 128,000000 ; 0,000000 ; 546,000000 ; 222,000000 ; 
3 ; 3,000000 ; 128,000000 ; 0,000000 ; 953,000000 ; 329,000000 ; 
4 ; 4,000000 ; 128,000000 ; 0,000000 ; 1749,000000 ; 443,000000 ; 
5 ; 5,000000 ; 128,000000 ; 0,000000 ; 2156,000000 ; 550,000000 ; 
6 ; 6,000000 ; 128,000000 ; 0,000000 ; 2624,000000 ; 664,000000 ; 
7 ; 7,000000 ; 128,000000 ; 0,000000 ; 3375,000000 ; 771,000000 ; 
8 ; 8,000000 ; 128,000000 ; 0,000000 ; 3506,000000 ; 878,000000 ; 
9 ; 9,000000 ; 128,000000 ; 0,000000 ; 3850,000000 ; 996,000000 ; 
10 ; 10,000000 ; 128,000000 ; 0,000000 ; 4386,000000 ; 1105,000000 ; 
11 ; 11,000000 ; 128,000000 ; 0,000000 ; 4699,000000 ; 1221,000000 ; 
12 ; 12,000000 ; 128,000000 ; 0,000000 ; 4995,000000 ; 1335,000000 ; 
13 ; 13,000000 ; 128,000000 ; 0,000000 ; 5449,000000 ; 1445,000000 ; 
14 ; 14,000000 ; 128,000000 ; 0,000000 ; 5792,000000 ; 1554,000000 ; 
15 ; 15,000000 ; 128,000000 ; 0,000000 ; 6105,000000 ; 1667,000000 ; 
16 ; 16,000000 ; 128,000000 ; 0,000000 ; 6355,000000 ; 1772,000000 ; 
17 ; 17,000000 ; 128,000000 ; 0,000000 ; 6480,000000 ; 1884,000000 ; 
18 ; 18,000000 ; 128,000000 ; 0,000000 ; 6995,000000 ; 1989,000000 ; 
19 ; 19,000000 ; 128,000000 ; 0,000000 ; 7180,000000 ; 2104,000000 ; 
20 ; 20,000000 ; 128,000000 ; 0,000000 ; 7555,000000 ; 2218,000000 ; 
21 ; 21,000000 ; 128,000000 ; 0,000000 ; 7831,000000 ; 2326,000000 ; 
22 ; 22,000000 ; 128,000000 ; 0,000000 ; 8175,000000 ; 2434,000000 ; 
23 ; 23,000000 ; 128,000000 ; 0,000000 ; 8378,000000 ; 2551,000000 ; 
24 ; 24,000000 ; 128,000000 ; 0,000000 ; 8737,000000 ; 2663,000000 ; 
25 ; 25,000000 ; 128,000000 ; 0,000000 ; 8940,000000 ; 2764,000000 ; 
26 ; 26,000000 ; 128,000000 ; 0,000000 ; 9331,000000 ; 2876,000000 ; 
27 ; 27,000000 ; 128,000000 ; 0,000000 ; 9612,000000 ; 2997,000000 ; 
28 ; 28,000000 ; 128,000000 ; 0,000000 ; 9706,000000 ; 3109,000000 ; 
29 ; 29,000000 ; 128,000000 ; 0,000000 ; 10225,000000 ; 3219,000000 ; 
30 ; 30,000000 ; 128,000000 ; 0,000000 ; 10460,000000 ; 3330,000000 ; 
31 ; 31,000000 ; 128,000000 ; 0,000000 ; 10632,000000 ; 3440,000000 ; 
32 ; 32,000000 ; 128,000000 ; 0,000000 ; 10927,000000 ; 3544,000000 ; 
33 ; 33,000000 ; 128,000000 ; 0,000000 ; 11411,000000 ; 3648,000000 ; 
34 ; 34,000000 ; 128,000000 ; 0,000000 ; 11615,000000 ; 3754,000000 ; 
35 ; 35,000000 ; 128,000000 ; 0,000000 ; 11833,000000 ; 3866,000000 ; 
36 ; 36,000000 ; 128,000000 ; 0,000000 ; 12224,000000 ; 3964,000000 ; 
37 ; 37,000000 ; 128,000000 ; 0,000000 ; 12458,000000 ; 4074,000000 ; 
38 ; 38,000000 ; 128,000000 ; 0,000000 ; 12693,000000 ; 4187,000000 ; 
39 ; 39,000000 ; 128,000000 ; 0,000000 ; 13146,000000 ; 4297,000000 ; 
40 ; 40,000000 ; 128,000000 ; 0,000000 ; 13369,000000 ; 4412,000000 ; 
41 ; 41,000000 ; 128,000000 ; 0,000000 ; 13567,000000 ; 4512,000000 ; 
42 ; 42,000000 ; 128,000000 ; 0,000000 ; 13848,000000 ; 4623,000000 ; 
43 ; 43,000000 ; 128,000000 ; 1,000000 ; 14270,000000 ; 4735,000000 ; 
44 ; 44,000000 ; 128,000000 ; 1,000000 ; 14507,000000 ; 4852,000000 ; 
45 ; 45,000000 ; 128,000000 ; 1,000000 ; 14788,000000 ; 4961,000000 ; 
46 ; 46,000000 ; 128,000000 ; 1,000000 ; 15009,000000 ; 5073,000000 ; 
47 ; 47,000000 ; 128,000000 ; 1,000000 ; 15500,000000 ; 5185,000000 ; 
48 ; 48,000000 ; 128,000000 ; 1,000000 ; 15516,000000 ; 5297,000000 ; 
49 ; 49,000000 ; 128,000000 ; 1,000000 ; 16012,000000 ; 5414,000000 ; 
50 ; 50,000000 ; 128,000000 ; 1,000000 ; 16255,000000 ; 5526,000000 ; 
51 ; 51,000000 ; 128,000000 ; 1,000000 ; 16680,000000 ; 5636,000000 ; 
52 ; 52,000000 ; 128,000000 ; 1,000000 ; 16886,000000 ; 5750,000000 ; 
53 ; 53,000000 ; 128,000000 ; 1,000000 ; 17167,000000 ; 5859,000000 ; 
