Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,988042 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,939265 ; 65,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 550,000000 ; 323,000000 ; 
2 ; 8,000000 ; 6,000000 ; 0,782493 ; 73,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 1191,000000 ; 658,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,640510 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 2120,000000 ; 984,000000 ; 
4 ; 16,000000 ; 12,000000 ; 0,605509 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 2611,000000 ; 1315,000000 ; 
5 ; 16,000000 ; 15,000000 ; 0,523655 ; 73,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 2951,000000 ; 1635,000000 ; 
6 ; 16,000000 ; 18,000000 ; 0,455638 ; 73,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 3243,000000 ; 1959,000000 ; 
7 ; 16,000000 ; 21,000000 ; 0,413841 ; 66,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 3766,000000 ; 2294,000000 ; 
8 ; 24,000000 ; 24,000000 ; 0,378358 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 4000,000000 ; 2632,000000 ; 
9 ; 32,000000 ; 27,000000 ; 0,361255 ; 66,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 4222,000000 ; 2954,000000 ; 
10 ; 32,000000 ; 30,000000 ; 0,311323 ; 67,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 4459,000000 ; 3294,000000 ; 
11 ; 32,000000 ; 33,000000 ; 0,313478 ; 71,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4718,000000 ; 3631,000000 ; 
12 ; 32,000000 ; 36,000000 ; 0,268887 ; 67,000000 ; 45,000000 ; 128,000000 ; 0,000000 ; 4890,000000 ; 3968,000000 ; 
13 ; 40,000000 ; 40,000000 ; 0,304910 ; 67,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5142,000000 ; 4413,000000 ; 
14 ; 40,000000 ; 43,000000 ; 0,331367 ; 67,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5332,000000 ; 4760,000000 ; 
15 ; 40,000000 ; 46,000000 ; 0,348121 ; 75,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5488,000000 ; 5095,000000 ; 
16 ; 40,000000 ; 49,000000 ; 0,282903 ; 73,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 5644,000000 ; 5427,000000 ; 
17 ; 48,000000 ; 52,000000 ; 0,282463 ; 71,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5769,000000 ; 5749,000000 ; 
18 ; 48,000000 ; 55,000000 ; 0,312946 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 5941,000000 ; 6092,000000 ; 
19 ; 48,000000 ; 58,000000 ; 0,297626 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6113,000000 ; 6415,000000 ; 
20 ; 48,000000 ; 61,000000 ; 0,249812 ; 64,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 6244,000000 ; 6754,000000 ; 
