Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 71,000000 ; 0,000000 ; 0,000000 ; 112,000000 ; 
2 ; 2,000000 ; 70,000000 ; 0,000000 ; 1031,000000 ; 223,000000 ; 
3 ; 3,000000 ; 68,000000 ; 0,000000 ; 1671,000000 ; 332,000000 ; 
4 ; 4,000000 ; 68,000000 ; 0,000000 ; 2265,000000 ; 447,000000 ; 
5 ; 5,000000 ; 69,000000 ; 0,000000 ; 3155,000000 ; 565,000000 ; 
6 ; 6,000000 ; 78,000000 ; 0,000000 ; 3437,000000 ; 670,000000 ; 
7 ; 7,000000 ; 71,000000 ; 0,000000 ; 3913,000000 ; 778,000000 ; 
8 ; 8,000000 ; 69,000000 ; 0,000000 ; 4256,000000 ; 883,000000 ; 
9 ; 9,000000 ; 67,000000 ; 0,000000 ; 4449,000000 ; 996,000000 ; 
10 ; 10,000000 ; 69,000000 ; 0,000000 ; 4730,000000 ; 1108,000000 ; 
11 ; 11,000000 ; 69,000000 ; 0,000000 ; 5089,000000 ; 1224,000000 ; 
12 ; 12,000000 ; 66,000000 ; 0,000000 ; 5683,000000 ; 1341,000000 ; 
13 ; 13,000000 ; 76,000000 ; 0,000000 ; 6027,000000 ; 1442,000000 ; 
14 ; 14,000000 ; 71,000000 ; 0,000000 ; 6120,000000 ; 1547,000000 ; 
15 ; 15,000000 ; 72,000000 ; 0,000000 ; 6636,000000 ; 1657,000000 ; 
16 ; 16,000000 ; 75,000000 ; 0,000000 ; 6777,000000 ; 1762,000000 ; 
17 ; 17,000000 ; 78,000000 ; 0,000000 ; 7042,000000 ; 1865,000000 ; 
18 ; 18,000000 ; 75,000000 ; 0,000000 ; 7352,000000 ; 1982,000000 ; 
19 ; 19,000000 ; 70,000000 ; 0,000000 ; 7852,000000 ; 2088,000000 ; 
20 ; 20,000000 ; 70,000000 ; 0,000000 ; 8034,000000 ; 2200,000000 ; 
21 ; 21,000000 ; 68,000000 ; 0,000000 ; 8268,000000 ; 2311,000000 ; 
22 ; 22,000000 ; 69,000000 ; 0,000000 ; 8659,000000 ; 2425,000000 ; 
23 ; 23,000000 ; 69,000000 ; 0,000000 ; 8940,000000 ; 2532,000000 ; 
24 ; 24,000000 ; 71,000000 ; 0,000000 ; 9300,000000 ; 2642,000000 ; 
25 ; 25,000000 ; 71,000000 ; 0,000000 ; 9503,000000 ; 2755,000000 ; 
26 ; 26,000000 ; 70,000000 ; 0,000000 ; 9893,000000 ; 2868,000000 ; 
27 ; 27,000000 ; 67,000000 ; 0,000000 ; 10085,000000 ; 2979,000000 ; 
28 ; 28,000000 ; 70,000000 ; 0,000000 ; 10382,000000 ; 3082,000000 ; 
29 ; 29,000000 ; 71,000000 ; 0,000000 ; 10616,000000 ; 3185,000000 ; 
30 ; 30,000000 ; 67,000000 ; 0,000000 ; 11038,000000 ; 3299,000000 ; 
31 ; 31,000000 ; 69,000000 ; 0,000000 ; 11396,000000 ; 3414,000000 ; 
32 ; 32,000000 ; 72,000000 ; 0,000000 ; 11630,000000 ; 3521,000000 ; 
33 ; 33,000000 ; 70,000000 ; 0,000000 ; 11755,000000 ; 3621,000000 ; 
34 ; 34,000000 ; 77,000000 ; 0,000000 ; 12036,000000 ; 3725,000000 ; 
35 ; 35,000000 ; 73,000000 ; 0,000000 ; 12458,000000 ; 3835,000000 ; 
36 ; 36,000000 ; 73,000000 ; 0,000000 ; 12802,000000 ; 3946,000000 ; 
37 ; 37,000000 ; 71,000000 ; 0,000000 ; 12911,000000 ; 4048,000000 ; 
38 ; 38,000000 ; 76,000000 ; 0,000000 ; 13380,000000 ; 4147,000000 ; 
39 ; 39,000000 ; 71,000000 ; 0,000000 ; 13527,000000 ; 4262,000000 ; 
40 ; 40,000000 ; 66,000000 ; 0,000000 ; 13848,000000 ; 4372,000000 ; 
41 ; 41,000000 ; 74,000000 ; 0,000000 ; 14129,000000 ; 4479,000000 ; 
42 ; 42,000000 ; 85,000000 ; 0,000000 ; 14364,000000 ; 4571,000000 ; 
43 ; 43,000000 ; 86,000000 ; 0,000000 ; 14820,000000 ; 4680,000000 ; 
44 ; 44,000000 ; 83,000000 ; 0,000000 ; 14992,000000 ; 4787,000000 ; 
45 ; 45,000000 ; 82,000000 ; 0,000000 ; 15306,000000 ; 4895,000000 ; 
46 ; 46,000000 ; 91,000000 ; 0,000000 ; 15735,000000 ; 4992,000000 ; 
47 ; 47,000000 ; 96,000000 ; 0,000000 ; 16047,000000 ; 5089,000000 ; 
48 ; 48,000000 ; 100,000000 ; 0,000000 ; 16210,000000 ; 5182,000000 ; 
49 ; 49,000000 ; 114,000000 ; 0,000000 ; 16615,000000 ; 5266,000000 ; 
50 ; 50,000000 ; 100,000000 ; 0,000000 ; 16805,000000 ; 5370,000000 ; 
51 ; 51,000000 ; 92,000000 ; 0,000000 ; 17058,000000 ; 5468,000000 ; 
52 ; 52,000000 ; 108,000000 ; 0,000000 ; 17464,000000 ; 5555,000000 ; 
53 ; 53,000000 ; 108,000000 ; 0,000000 ; 17736,000000 ; 5648,000000 ; 
54 ; 54,000000 ; 102,000000 ; 0,000000 ; 17918,000000 ; 5744,000000 ; 
55 ; 55,000000 ; 108,000000 ; 0,000000 ; 18387,000000 ; 5833,000000 ; 
56 ; 56,000000 ; 114,000000 ; 0,000000 ; 18542,000000 ; 5920,000000 ; 
57 ; 57,000000 ; 113,000000 ; 0,000000 ; 19046,000000 ; 6001,000000 ; 
58 ; 58,000000 ; 112,000000 ; 1,000000 ; 19149,000000 ; 6085,000000 ; 
59 ; 59,000000 ; 110,000000 ; 1,000000 ; 19556,000000 ; 6185,000000 ; 
60 ; 60,000000 ; 106,000000 ; 1,000000 ; 19743,000000 ; 6285,000000 ; 
61 ; 61,000000 ; 101,000000 ; 1,000000 ; 20118,000000 ; 6386,000000 ; 
62 ; 62,000000 ; 109,000000 ; 1,000000 ; 20462,000000 ; 6479,000000 ; 
