Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,989597 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 8,000000 ; 3,000000 ; 0,957435 ; 66,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 441,000000 ; 325,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,858377 ; 72,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 1238,000000 ; 663,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,778111 ; 66,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 1904,000000 ; 988,000000 ; 
4 ; 24,000000 ; 12,000000 ; 0,702808 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 2470,000000 ; 1307,000000 ; 
5 ; 24,000000 ; 15,000000 ; 0,630289 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 2748,000000 ; 1650,000000 ; 
6 ; 24,000000 ; 19,000000 ; 0,491804 ; 67,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 3234,000000 ; 2090,000000 ; 
7 ; 32,000000 ; 22,000000 ; 0,381117 ; 66,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 3688,000000 ; 2429,000000 ; 
8 ; 32,000000 ; 25,000000 ; 0,389120 ; 66,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 3907,000000 ; 2760,000000 ; 
9 ; 32,000000 ; 28,000000 ; 0,366900 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 4135,000000 ; 3104,000000 ; 
10 ; 40,000000 ; 31,000000 ; 0,282695 ; 75,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4412,000000 ; 3430,000000 ; 
11 ; 40,000000 ; 34,000000 ; 0,297225 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 4593,000000 ; 3766,000000 ; 
12 ; 40,000000 ; 38,000000 ; 0,263877 ; 70,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 4858,000000 ; 4201,000000 ; 
13 ; 48,000000 ; 41,000000 ; 0,267516 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 5066,000000 ; 4551,000000 ; 
