                    ____________________________________________________________________BestFitness____________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_____________________________________________________________________PeekRatio_____________________________________________________________________ 		__________________________________________________________________PeekSucessRate___________________________________________________________________ 		____________________________________________________________________PeeksFound_____________________________________________________________________ 		__________________________________________________________________PeeksFuncsCall___________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 9            0.999974427363225  4.24088408889516E-05   0.9998751782016352   0.9999964515467512     0.99999982364007   0.9999789980041826   0.9999997358134217  		                  25                    0                   25                   25                   25                   25                   25  		                 0.5   0.5345224838248488                    0                    1                    1                    0                    1  		                 0.5   0.5345224838248488                    0                    1                    1                    0                    1  		                 0.5   0.5345224838248488                    0                    1                    1                    0                    1  		              356.25   385.79815225803543                    0                  653                  853                    0                  674  		             1517.75   14.017845768876187                 1504                 1515                 1548                 1512                 1523  		
STATISTIC 10          0.9999799470093393  3.12703993285043E-05   0.9999105382777387   0.9999964515467512     0.99999982364007   0.9999789980041826   0.9999998143218713  		                  28                    0                   28                   28                   28                   28                   28  		               0.625   0.5175491695067657                    0                    1                    1                    0                    1  		               0.625   0.5175491695067657                    0                    1                    1                    0                    1  		               0.625   0.5175491695067657                    0                    1                    1                    0                    1  		              553.75    547.7853463851382                    0                  670                 1580                    0                  853  		             1699.25   12.566963492768307                 1686                 1699                 1726                 1692                 1706  		
STATISTIC 11          0.9999844183106384  3.06804099685226E-05   0.9999105382777387   0.9999996355643807   0.9999998271255334   0.9999929732026096     0.99999982364007  		                  31                    0                   31                   31                   31                   31                   31  		                0.75   0.4629100498862757                    0                    1                    1                    1                    1  		                0.75   0.4629100498862757                    0                    1                    1                    1                    1  		                0.75   0.4629100498862757                    0                    1                    1                    1                    1  		                 788    665.2516172740313                    0                  674                 1874                  653                 1580  		             1884.25    11.37352816223457                 1871                 1883                 1907                 1880                 1893  		
STATISTIC 12          0.9999862495825721  3.07478086389703E-05   0.9999105382777387   0.9999996355643807   0.9999998271255334   0.9999936481796516     0.99999982364007  		                  33                    0                   33                   33                   33                   33                   33  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		             2007.75   11.829140773047357                 1995                 2008                 2030                 2001                 2018  		
STATISTIC 13          0.9999865976072194  3.08646879109936E-05   0.9999105382777387   0.9999996452058887   0.9999998271255334   0.9999936481796516     0.99999982364007  		                  36                    0                   36                   36                   36                   36                   36  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		             2191.25   12.691391908353811                 2179                 2190                 2214                 2182                 2207  		
STATISTIC 14          0.9999873104288963  3.11156594485863E-05   0.9999105382777387   0.9999996452058887   0.9999998271255334   0.9999965294712828     0.99999982364007  		                  39                    0                   39                   39                   39                   39                   39  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		            2372.875   13.757465505784745                 2360                 2371                 2403                 2364                 2378  		
STATISTIC 15          0.9999879296223267  3.12932616080160E-05   0.9999105382777387   0.9999996452058887   0.9999998279603649   0.9999979224297578   0.9999998271255334  		                  42                    0                   42                   42                   42                   42                   42  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		             2553.75   15.736672365619649                 2540                 2550                 2588                 2544                 2563  		
STATISTIC 16          0.9999879296223267  3.12932616080160E-05   0.9999105382777387   0.9999996452058887   0.9999998279603649   0.9999979224297578   0.9999998271255334  		                  44                    0                   44                   44                   44                   44                   44  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		            2677.125    15.07540570408827                 2663                 2675                 2708                 2667                 2688  		
STATISTIC 17          0.9999879296223267  3.12932616080160E-05   0.9999105382777387   0.9999996452058887   0.9999998279603649   0.9999979224297578   0.9999998271255334  		                  47                    0                   47                   47                   47                   47                   47  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		              2861.5   13.158375931050806                 2850                 2859                 2890                 2852                 2867  		
STATISTIC 18          0.9999879296223267  3.12932616080160E-05   0.9999105382777387   0.9999996452058887   0.9999998279603649   0.9999979224297578   0.9999998271255334  		                  50                    0                   50                   50                   50                   50                   50  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		            3044.625   14.171777789476016                 3029                 3051                 3069                 3034                 3055  		
