                    ____________________________________________________________________BestFitness____________________________________________________________________ 		__________________________________________________________________CopiesOfMaxima___________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_________________________________________________________________GeneticDiversity__________________________________________________________________ 		____________________________________________________________________Individuals____________________________________________________________________ 		____________________________________________________________________SucessRate_____________________________________________________________________ 		_______________________________________________________________________Time________________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 9           117.42863318140432     2.35909618885148   112.39837700882258    118.0113843699916   121.63815378649328   116.29804188685918   118.36541023128554  		                 3.2    2.043961295567452                    1                    3                    8                    2                    4  		                  26                    0                   26                   26                   26                   26                   26  		 0.37198059527253413  0.03979906058077584  0.31615333772822407   0.3783209508218987  0.45893081324111035   0.3446692977126664  0.38723319568567344  		                99.9   1.1972189997375946                   97                  100                  101                  100                  101  		                   0                    0                    0                    0                    0                    0                    0  		              3626.6    82.87634698084581                 3545                 3685                 3721                 3546                 3703  		              2862.7   23.400142449694712                 2815                 2871                 2892                 2842                 2876  		
STATISTIC 10          118.86128010453726   1.6053897937936374   116.76616013271459    118.6642171817491   121.96459695657363   117.85163296891363   119.66000839363285  		                 2.5    1.509230856356236                    1                    2                    6                    2                    3  		                  28                    0                   28                   28                   28                   28                   28  		 0.33728917909402856  0.03702061210516733  0.29097020734628276  0.34447374865274516  0.41423249470413526   0.3096196531991902  0.35367880929798906  		               100.3   1.7669811040933259                   98                  100                  104                   99                  101  		                   0                    0                    0                    0                    0                    0                    0  		              3734.2     90.0281437477526                 3630                 3790                 3861                 3655                 3812  		              3084.5   22.071852361473123                 3034                 3091                 3111                 3071                 3099  		
STATISTIC 11          121.22276222974745   1.8482398333408057    119.1890046788225   120.91546677336952    125.2358866196198   120.00749428349631   121.80818699040842  		                 2.7   1.6363916944844767                    1                    3                    6                    1                    4  		                  31                    0                   31                   31                   31                   31                   31  		  0.2847711239901198  2.64537394870191E-02   0.2526518039173634   0.2802510812495971   0.3440336783127609    0.268147468745331   0.2903398443612126  		               100.3    2.162817093001261                   97                  100                  105                   99                  101  		                   0                    0                    0                    0                    0                    0                    0  		              3908.7    91.40149524670082                 3811                 3971                 4023                 3820                 3993  		              3416.3   25.473515658411536                 3361                 3429                 3444                 3403                 3437  		
STATISTIC 12          122.63328250269551    1.634354362958978   120.63493898545242   122.72920253760746   125.62849030680104   121.24615157334055   124.11704039687555  		                 5.1    3.634709219609061                    1                    6                   11                    2                    7  		                  34                    0                   34                   34                   34                   34                   34  		 0.23731679681090725  2.76904287158709E-02  0.19208649879288256  0.23737499395573386   0.2955696804292048  0.21725764854247903  0.24970101117078322  		               100.5    2.718251071716682                   96                  101                  105                   99                  102  		                   0                    0                    0                    0                    0                    0                    0  		              4051.3     89.8097371607791                 3947                 4107                 4163                 3972                 4129  		              3744.2   27.927684392997808                 3683                 3751                 3779                 3729                 3765  		
STATISTIC 13          123.49834705733747   1.5769603870985345   121.52787365386732   123.66140973300467   125.84440109422758   122.03925727855709   124.95459975929245  		                   5     3.39934634239519                    1                    6                   11                    2                    7  		                  37                    0                   37                   37                   37                   37                   37  		 0.20199747524628284  2.23989363728489E-02  0.16786176710945047  0.20239451490079763   0.2383906447698614   0.1897640841539475  0.22372357912844223  		               102.5   1.4337208778404378                  100                  102                  104                  102                  104  		                   0                    0                    0                    0                    0                    0                    0  		              4181.5    92.81792211995841                 4076                 4251                 4288                 4101                 4273  		              4070.3   29.238673020493557                 4007                 4081                 4101                 4060                 4092  		
STATISTIC 14          124.65872025738592   1.4022513493784472   122.30682138677373   124.87536688382501   127.15285668904637   124.48286855673723   125.20596731172891  		                 5.5   4.8362060428489695                    1                    4                   17                    2                    8  		                  40                    0                   40                   40                   40                   40                   40  		 0.18143403616834528  0.02417200560014722  0.15169526043035458  0.17982602859341706  0.22784151854109064  0.16241626236527984   0.1970478865185259  		                 102   1.8856180831641267                   99                  103                  105                  101                  103  		                   0                    0                    0                    0                    0                    0                    0  		              4292.4    82.25461824252109                 4185                 4345                 4385                 4225                 4367  		              4398.7    29.43939159998242                 4337                 4415                 4423                 4372                 4421  		
STATISTIC 15          124.88639675948941   1.3673958833631308   122.68468433670768   124.95459975929245   127.15285668904637   124.73956505801516   125.75961935044457  		                 5.4    4.033195589934446                    2                    4                   15                    3                    7  		                  42                    0                   42                   42                   42                   42                   42  		 0.16843328967067445  2.27781135887646E-02   0.1419024875856306   0.1647791425804791   0.2261277099467882  0.15482261041087197  0.17479222326692911  		               101.8   1.6865480854233275                  100                  102                  105                  100                  103  		                   0                    0                    0                    0                    0                    0                    0  		              4386.4     81.4510077695011                 4295                 4443                 4479                 4312                 4461  		              4610.7   31.608894669405316                 4546                 4623                 4647                 4582                 4632  		
STATISTIC 16          125.26544729922087   1.1325232916264023   123.04477996135734    125.4897245576893   127.15285668904637   125.17044906321887   125.75961935044457  		                 8.2    6.232531142677463                    1                    9                   19                    2                   11  		                  45                    0                   45                   45                   45                   45                   45  		 0.14616758445266628  2.32105744203527E-02  0.11802476005919293  0.14748298539032229  0.20283007910951548  0.13338257006228393  0.15228736227333436  		               103.2   2.3475755815546724                   99                  103                  107                  102                  105  		                   0                    0                    0                    0                    0                    0                    0  		              4509.9    85.88163689378666                 4420                 4580                 4604                 4429                 4586  		              4929.2    38.96094911003701                 4853                 4944                 4967                 4888                 4958  		
STATISTIC 17           125.6958750828433   1.3855341642842471    123.2258771476114   125.76591587755492                  128   125.33306522772703    126.4906762544096  		                   7     4.08248290463863                    1                    8                   12                    4                   11  		                  48                    0                   48                   48                   48                   48                   48  		  0.1398079105488877  2.89068608084309E-02  0.10359416105679223    0.137688962522607  0.21184251809105625  0.12337856210530465  0.14137852376749385  		                 103    1.632993161855452                  100                  103                  105                  102                  104  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4634.8    84.31659913023192                 4529                 4689                 4729                 4562                 4711  		              5244.1   43.254929070410455                 5151                 5265                 5293                 5210                 5273  		
STATISTIC 18          125.89684441564842   1.2835904688213304    123.8536278566858   125.91878155098499                  128   125.33306522772703   127.07062004072462  		                 8.5    4.904646323187388                    2                    8                   18                    5                   12  		                  51                    0                   51                   51                   51                   51                   51  		 0.12869076987493142  2.19590208359902E-02  0.10534322174454933   0.1261372025544633   0.1826041482081432  0.11037552964602408  0.13453596324881573  		               103.6    1.429840705968255                  101                  104                  106                  103                  104  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4794.2    99.21111048891542                 4688                 4876                 4908                 4704                 4886  		              5556.3    48.24025520480661                 5450                 5565                 5619                 5533                 5594  		
