                    ____________________________________________________________________BestFitness____________________________________________________________________ 		__________________________________________________________________CopiesOfMaxima___________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_________________________________________________________________GeneticDiversity__________________________________________________________________ 		____________________________________________________________________Individuals____________________________________________________________________ 		____________________________________________________________________SucessRate_____________________________________________________________________ 		_______________________________________________________________________Time________________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 9            109.2789183198818    2.980412397545853   104.92666272584279   109.56398625601662   113.86578968845069   106.97269295967736   111.17941940657299  		                   1                    0                    1                    1                    1                    1                    1  		                  14                    0                   14                   14                   14                   14                   14  		  0.4911478546057717  0.05361785460550973   0.4175512980228596  0.49992555131848315   0.5815422506769701   0.4531045981355479   0.5120463965181156  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              2485.1   56.054437826097534                 2390                 2501                 2590                 2463                 2506  		                1554   18.141419765583702                 1528                 1559                 1583                 1538                 1569  		
STATISTIC 10          112.32887119379177   2.5857572026139137   108.81801346145149   112.34416293930299    116.8869440629174   110.28035899520067   113.67081200557314  		                   1                    0                    1                    1                    1                    1                    1  		                  16                    0                   16                   16                   16                   16                   16  		  0.4315915531487612  0.05073983001567172  0.36353954325314497  0.44194905966686737   0.5155553556413427   0.3854881259596051   0.4453127890809997  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              2707.3    52.44266710735325                 2625                 2725                 2793                 2678                 2736  		              1773.8   15.859101838101573                 1745                 1776                 1794                 1765                 1789  		
STATISTIC 11          113.54151848373779   2.3142875058610204    110.5089696769647   113.99300824402818   117.56829758947737   112.19450706815958   114.15647864689522  		                   1                    0                    1                    1                    1                    1                    1  		                  17                    0                   17                   17                   17                   17                   17  		  0.3971719386731595  0.04567394760065398   0.3273582712241649  0.39080243435352174   0.4639206911005639  0.36466926323065635   0.4307175490563238  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              2821.3   46.303467592724076                 2711                 2849                 2861                 2805                 2850  		              1885.6   17.957975634484065                 1860                 1888                 1909                 1870                 1905  		
STATISTIC 12          116.16421937456514   2.1542937308789627    113.8084046142338   116.03113382954585   119.24300829084977    114.2226995709845   118.74691370819032  		                   1                    0                    1                    1                    1                    1                    1  		                  19                    0                   19                   19                   19                   19                   19  		 0.33728774178166804  4.45429846153402E-02  0.27699716178563927   0.3249966205961692  0.40815932171529923   0.3058018240339866    0.380047418783593  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3028.9    54.59436275335675                 2927                 3043                 3092                 3018                 3071  		              2107.5    19.52349012514583                 2083                 2105                 2140                 2090                 2122  		
STATISTIC 13          117.79408163103919   1.8287845825097597   114.55829922785897     117.975396110154   120.32669429902383   116.86540748978382   118.91570219222501  		                   1                    0                    1                    1                    1                    1                    1  		                  20                    0                   20                   20                   20                   20                   20  		 0.30506563931359276  0.04620246293383198  0.23353311018782508   0.2936546855027469   0.3743570432547656  0.27667572319603445   0.3384632511453452  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3091.9   55.096783531856175                 2989                 3114                 3147                 3089                 3120  		              2220.5   19.557607215607945                 2199                 2217                 2256                 2202                 2235  		
STATISTIC 14          119.16578069791754   1.6280540845575202   117.30961079531261   118.91570219222501   122.44961596654895   118.07026934605062   120.27716120915836  		                   1                    0                    1                    1                    1                    1                    1  		                  22                    0                   22                   22                   22                   22                   22  		 0.26300502675530035  4.07142058480288E-02  0.19785136697327513  0.25640467115880294  0.32207949737194275  0.22964891477229946  0.29870919231849546  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3226.7    65.74538429087545                 3098                 3246                 3294                 3225                 3274  		                2443   22.705848487901868                 2412                 2446                 2482                 2422                 2459  		
STATISTIC 15          119.91364602643566   1.4880316763465662   118.08609765661129   119.79684149136482   122.46662617948618   118.76519258107663   120.52406196078864  		                   1                    0                    1                    1                    1                    1                    1  		                  23                    0                   23                   23                   23                   23                   23  		 0.24277877424440897   0.0380351789944606  0.18491618436994733  0.24495973136416108  0.29558154813382287  0.21177360883900986   0.2820255113314977  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3289.4    64.99093953946877                 3161                 3326                 3339                 3283                 3334  		              2554.1   23.019074216345285                 2518                 2559                 2591                 2533                 2573  		
STATISTIC 16          121.50013979579012   1.4141264118131276   119.52791576830825   121.60918954423572   124.04793678713474   120.36903860844215   121.95344776663819  		                   1                    0                    1                    1                    1                    1                    1  		                  25                    0                   25                   25                   25                   25                   25  		  0.2004369263923996  0.03358331356142603  0.14905200891297501  0.21670822581427301   0.2462906652666387  0.17199711404559678  0.22187299750387302  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3402.7    59.08571927480921                 3288                 3420                 3464                 3395                 3442  		              2776.6     24.4276710128447                 2742                 2785                 2812                 2755                 2797  		
STATISTIC 17          122.21354040297794   1.4328529851859635   120.36903860844215   122.23472812032779   125.27548218074918   121.29192816446859   122.70268372423662  		                   1                    0                    1                    1                    1                    1                    1  		                  26                    0                   26                   26                   26                   26                   26  		 0.18286483853189078  0.03463297494078047  0.13508349602046366  0.19803797182779218   0.2327111316359665  0.15023341498436335  0.20820455517066483  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3456.2    64.43566990072264                 3334                 3466                 3519                 3445                 3510  		              2889.2    24.13756868911117                 2850                 2901                 2925                 2867                 2906  		
STATISTIC 18          122.98674433338024    1.593622974018898   121.41095060293792   122.54493897026413   126.29357730670257   121.57140742347646   124.01975203028707  		                   1                    0                    1                    1                    1                    1                    1  		                  28                    0                   28                   28                   28                   28                   28  		 0.14921320331049853  3.21657100019279E-02   0.1081507573350843  0.14718231712836605   0.1978204423454244  0.12214418328414035  0.17851271865939966  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3579.6     59.0822402343697                 3466                 3597                 3655                 3570                 3619  		              3111.2   22.304957097256406                 3069                 3119                 3146                 3095                 3125  		
STATISTIC 19          123.25419688743997   1.7204899712964234   121.41095060293792   123.32254875161343   126.88742236552372   121.77694829913432   124.54884523507118  		                   1                    0                    1                    1                    1                    1                    1  		                  29                    0                   29                   29                   29                   29                   29  		 0.13811173922650588  2.94261254534905E-02  0.10001814417686816    0.138915539801412  0.17987357825326994  0.10767679556527951  0.16888519007146144  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3638.9    64.30906277933319                 3521                 3659                 3706                 3632                 3686  		              3220.8    22.14999372960543                 3180                 3224                 3254                 3204                 3238  		
STATISTIC 20          124.15512368931324   1.7922843323136854   121.62775482281526   124.39175726166054   127.25499600778934   122.96937306878644    125.7310681074508  		                   1                    0                    1                    1                    1                    1                    1  		                  31                    0                   31                   31                   31                   31                   31  		 0.12230576155028008  0.02554170472459206  0.08759784997037656  0.12854710768883745  0.15735700163837965  0.10475013627308162   0.1441988144752859  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3716.8    64.25089709706096                 3599                 3731                 3800                 3706                 3764  		              3441.7   22.779376637637338                 3404                 3447                 3480                 3425                 3461  		
STATISTIC 21          124.46573195609824   1.7762163785436058   121.85359768034714   124.69573437675497   127.78408921257346   123.01428495111863    125.7310681074508  		                   1                    0                    1                    1                    1                    1                    1  		                  32                    0                   32                   32                   32                   32                   32  		 0.11694048179481206  0.02512483602405824  0.08795339296973745   0.1106275569737288   0.1496922017323318  0.09722553086012473  0.14625267519549773  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		              3803.9    57.26439654018694                 3686                 3834                 3862                 3793                 3840  		              3552.9   23.263944444392344                 3520                 3554                 3595                 3541                 3567  		
STATISTIC 22          125.08081177627025   1.6470239907214386   122.32808023529181   125.63148380278338                  128   124.26357130433348   125.95281943548258  		                   1                    0                    1                    1                    1                    1                    1  		                  34                    0                   34                   34                   34                   34                   34  		 0.10753750907639459  1.71542946333725E-02   0.0847479674010256   0.1028375282814701   0.1334034303629568  0.09543898286353339   0.1255758485254737  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              3915.2    61.42348447006066                 3796                 3949                 3972                 3905                 3961  		              3774.5   23.348804394800744                 3746                 3768                 3819                 3758                 3787  		
STATISTIC 23          125.29151591552515   1.5877837442773246   122.85535215739388   125.63148380278338                  128   124.26357130433348   125.95281943548258  		                   1                    0                    1                    1                    1                    1                    1  		                  35                    0                   35                   35                   35                   35                   35  		 0.10382510764905187  1.57495618453503E-02  0.08210573865426929  0.10161000713225589   0.1296126446331163  0.08914261816334614  0.12064245272964753  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              3975.9    57.94336315173633                 3858                 3990                 4034                 3965                 4023  		              3885.9   20.733494104430157                 3858                 3885                 3922                 3869                 3897  		
STATISTIC 24           125.6560541320675   1.6231242588153318   122.90850990922671   126.25166421077067                  128   125.06642933353992   126.81958919322597  		                   1                    0                    1                    1                    1                    1                    1  		                  37                    0                   37                   37                   37                   37                   37  		 0.09557276572704927  1.17994339993571E-02  0.07755854056673563  0.09829649470742029  0.11267485476346212  0.08699859004985035  0.10396369657415028  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4100.7    62.10036679082413                 3983                 4115                 4168                 4090                 4148  		              4104.5   20.581815058714113                 4076                 4106                 4134                 4091                 4122  		
STATISTIC 25           125.8534756390405   1.6683224660198532   122.90850990922671   126.74111050322746                  128   125.06642933353992   126.81958919322597  		                   1                    0                    1                    1                    1                    1                    1  		                  38                    0                   38                   38                   38                   38                   38  		 0.09269153049889957  8.95970686646539E-03  0.07704580520688678   0.0956973654817574  0.10276173034442714  0.09087836410679775  0.09794830027548641  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4164.4     58.2050016942091                 4045                 4199                 4221                 4154                 4208  		              4215.5   20.951001036810734                 4188                 4218                 4247                 4201                 4236  		
STATISTIC 26           126.0268779081648   1.6564761531193368   123.15163226132212   126.74111050322746                  128   125.06642933353992     126.957021290654  		                   1                    0                    1                    1                    1                    1                    1  		                  40                    0                   40                   40                   40                   40                   40  		 0.08649033715849411  8.57060597466770E-03  0.07250591235870248  0.09122104269047729  0.09608725949052459  0.07895801306633453  0.09343223256952708  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4284.9    55.52867127290185                 4170                 4302                 4340                 4277                 4331  		              4436.1   18.817545004613706                 4415                 4439                 4467                 4420                 4455  		
STATISTIC 27           126.0447735841731   1.6719038132203579   123.15163226132212   126.74111050322746                  128   125.06642933353992     126.957021290654  		                   1                    0                    1                    1                    1                    1                    1  		                  41                    0                   41                   41                   41                   41                   41  		 0.08512067004800464  7.09791454424115E-03  0.07327198915673247  0.08827762092112978  0.09269516262833113  0.07804374843301969  0.09115073856512262  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4330.1     58.9923723883068                 4217                 4349                 4393                 4324                 4371  		              4545.9   19.416201711188293                 4525                 4549                 4577                 4526                 4563  		
STATISTIC 28          126.17273648122087   1.5872093593436505   123.22724864735697   126.74111050322746                  128   126.05141199131701     126.957021290654  		                   1                    0                    1                    1                    1                    1                    1  		                  43                    0                   43                   43                   43                   43                   43  		  0.0811630060486194  4.76511395905960E-03  0.07537612662891843  0.08086656145502202  0.08780687943946743  0.07597043229087311  0.08563954288925793  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4402.1   58.293224306094636                 4280                 4427                 4456                 4402                 4445  		              4770.9     20.1519229851809                 4744                 4770                 4804                 4751                 4787  		
STATISTIC 29          126.23708891147513   1.6091659675978198   123.22724864735697    126.8368629697469                  128   126.15936777472335   127.08244356277187  		                   1                    0                    1                    1                    1                    1                    1  		                  44                    0                   44                   44                   44                   44                   44  		 0.08015037901558629  3.60003491149492E-03  0.07548022640784621  0.07972487152729246  0.08859531936892587  0.07807793283441032   0.0812865108754297  		                  64                    0                   64                   64                   64                   64                   64  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              4430.1    58.55567151580903                 4326                 4458                 4502                 4418                 4465  		              4883.3   18.208972147433375                 4863                 4880                 4915                 4866                 4894  		
STATISTIC 30          126.55252903777554   1.6414735745466529   123.22724864735697     126.957021290654                  128   126.73979744865825                  128  		                   1                    0                    1                    1                    1                    1                    1  		                  46                    0                   46                   46                   46                   46                   46  		 0.08274341331878864  7.10599415217936E-03  0.07479318852262584  0.08051350196219667  0.09733491122161152  0.07732381117172665  0.08738167699567655  		                  64                    0                   64                   64                   64                   64                   64  		                 0.3  0.48304589153964794                    0                    0                    1                    0                    1  		              4521.2    59.68025915939601                 4405                 4547                 4581                 4512                 4559  		              5105.8    19.35516009289409                 5077                 5103                 5137                 5092                 5116  		
STATISTIC 31          126.58449729815285   1.6486233192921127   123.22724864735697    126.9990483032797                  128   126.74111050322746                  128  		                   1                    0                    1                    1                    1                    1                    1  		                  47                    0                   47                   47                   47                   47                   47  		 0.08297550450793063  8.02004027228957E-03  0.07340723424607354  0.08327509751008588  0.09540462209829971   0.0762842731172505  0.09021143075751403  		                  64                    0                   64                   64                   64                   64                   64  		                 0.3  0.48304589153964794                    0                    0                    1                    0                    1  		              4568.9   61.050889519414646                 4451                 4594                 4627                 4558                 4616  		              5217.3    18.35483587512155                 5192                 5217                 5247                 5199                 5228  		
STATISTIC 32          126.78380263520891    1.732566059168849   123.22724864735697   127.41990682735657                  128   126.79313280158169                  128  		                   1                    0                    1                    1                    1                    1                    1  		                  49                    0                   49                   49                   49                   49                   49  		  0.0829358114841535  6.74525039907797E-03  0.07506802695496995  0.08161955695927808  0.09568735379074554  0.07798297252707237  0.08694408254013428  		                  64                    0                   64                   64                   64                   64                   64  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              4664.4    61.27932404617579                 4545                 4699                 4721                 4652                 4703  		              5440.3    17.47410782978901                 5414                 5444                 5466                 5424                 5448  		
STATISTIC 33          126.80829770426956   1.7439136514295364   123.22724864735697   127.64132165409688                  128   126.79313280158169                  128  		                   1                    0                    1                    1                    1                    1                    1  		                  50                    0                   50                   50                   50                   50                   50  		   0.083088163404018  5.04398250372530E-03  0.07799602183203913  0.08244365168812595  0.09390279391155787  0.07986788322458739  0.08515766880641984  		                  64                    0                   64                   64                   64                   64                   64  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              4736.6    53.91598402453576                 4633                 4757                 4809                 4719                 4762  		              5550.8   16.287691330926492                 5521                 5556                 5573                 5539                 5560  		
STATISTIC 34          127.04088284754953   1.5500910589806962   123.90643139660725                  128                  128     126.957021290654                  128  		                   1                    0                    1                    1                    1                    1                    1  		                  52                    0                   52                   52                   52                   52                   52  		 0.08007243949775164  4.47109960147472E-03   0.0742763295634963  0.08111967974697534  0.08698744408393398  0.07487541519823322  0.08350943772165488  		                  64                    0                   64                   64                   64                   64                   64  		                 0.6   0.5163977794943222                    0                    1                    1                    0                    1  		                4863    61.99820785940331                 4742                 4882                 4918                 4853                 4912  		              5774.9   16.662999596498416                 5747                 5778                 5795                 5763                 5790  		
