                    ____________________________________________________________________BestFitness____________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_____________________________________________________________________PeekRatio_____________________________________________________________________ 		__________________________________________________________________PeekSucessRate___________________________________________________________________ 		____________________________________________________________________PeeksFound_____________________________________________________________________ 		__________________________________________________________________PeeksFuncsCall___________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 9           199.44834651415024     0.61172303203337   198.25469214029567    199.7931659051207   199.91438593329008   199.28288722629304    199.8943610887494  		                  25                    0                   25                   25                   25                   25                   25  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            1506.125   14.564511663629508                 1479                 1506                 1524                 1503                 1523  		
STATISTIC 10           199.5415032109737   0.6367269384749756   198.25469214029567   199.86775187993544    199.9714760840945    199.7195786810292   199.91438593329008  		                  28                    0                   28                   28                   28                   28                   28  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             1687.25   16.559416828931077                 1654                 1687                 1710                 1683                 1702  		
STATISTIC 11          199.72763417847116  0.37205343048141937    198.8421323674362   199.86775187993544    199.9714760840945    199.7195786810292    199.9663926596068  		                  31                    0                   31                   31                   31                   31                   31  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             1870.75   15.818163158669394                 1842                 1874                 1891                 1868                 1889  		
STATISTIC 12          199.81904984229982  0.18998174152841657   199.42717895389762   199.86775187993544   199.99861215477836    199.7337608120975    199.9714760840945  		                  34                    0                   34                   34                   34                   34                   34  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             2052.25    16.77370390990442                 2023                 2050                 2077                 2047                 2067  		
STATISTIC 13          199.82229443536428  0.19114835039656727   199.42717895389762   199.89360425747492   199.99861215477836    199.7337608120975    199.9714760840945  		                  36                    0                   36                   36                   36                   36                   36  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             2173.75    15.29472364668847                 2151                 2170                 2198                 2166                 2188  		
STATISTIC 14          199.86217355498366  0.12733627268599793    199.6378447859641   199.89360425747492   199.99861215477836   199.84212793698595    199.9714760840945  		                  39                    0                   39                   39                   39                   39                   39  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             2353.25   14.119388898147925                 2338                 2353                 2379                 2344                 2368  		
STATISTIC 15          199.87434341873154  0.12977582762189138    199.6378447859641   199.93948684696903   199.99861215477836   199.86775187993544    199.9714760840945  		                  42                    0                   42                   42                   42                   42                   42  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            2533.625   14.946929928440632                 2510                 2537                 2554                 2529                 2551  		
STATISTIC 16          199.87716190072325   0.1316244127978697    199.6378447859641   199.96203470290254   199.99861215477836   199.86775187993544    199.9714760840945  		                  45                    0                   45                   45                   45                   45                   45  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                2717   14.030578849681964                 2692                 2720                 2734                 2710                 2733  		
STATISTIC 17          199.88081080516275  0.12423973948710096   199.66703602148016   199.96203470290254   199.99861215477836   199.86775187993544    199.9714760840945  		                  48                    0                   48                   48                   48                   48                   48  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             2899.75   15.654757378235812                 2872                 2903                 2920                 2893                 2916  		
STATISTIC 18           199.9104065137353    0.107445504945997   199.66703602148016   199.96539778985778   199.99861215477836   199.89360425747492    199.9714760840945  		                  50                    0                   50                   50                   50                   50                   50  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                3022    16.21286966755555                 2990                 3023                 3042                 3019                 3038  		
STATISTIC 19           199.9331673382767  0.05502445448305278   199.84912261781147   199.96539778985778   199.99861215477836   199.89360425747492    199.9714760840945  		                  53                    0                   53                   53                   53                   53                   53  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             3206.25   17.790446874657196                 3169                 3213                 3224                 3206                 3220  		
STATISTIC 20          199.93567948750552  5.71589568451243E-02   199.84912261781147    199.9663926596068   199.99958108658518   199.89360425747492   199.98452605188163  		                  56                    0                   56                   56                   56                   56                   56  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            3388.625   18.329815679846398                 3352                 3400                 3405                 3386                 3404  		
STATISTIC 21          199.93750128425074  0.05913628484894828   199.84912261781147    199.9663926596068   199.99958108658518   199.89360425747492   199.99910042584304  		                  59                    0                   59                   59                   59                   59                   59  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		              3568.5    19.92844341996778                 3528                 3576                 3588                 3566                 3585  		
STATISTIC 22          199.93750128425074  0.05913628484894828   199.84912261781147    199.9663926596068   199.99958108658518   199.89360425747492   199.99910042584304  		                  61                    0                   61                   61                   61                   61                   61  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             3689.75    19.68864792571743                 3648                 3699                 3711                 3687                 3702  		
STATISTIC 23          199.93750128425074  0.05913628484894828   199.84912261781147    199.9663926596068   199.99958108658518   199.89360425747492   199.99910042584304  		                  64                    0                   64                   64                   64                   64                   64  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            3873.875    19.91006565247122                 3833                 3882                 3898                 3869                 3886  		
STATISTIC 24          199.93941975820292  5.99535280323067E-02   199.84912261781147    199.9683290542717   199.99958108658518   199.89360425747492   199.99910042584304  		                  67                    0                   67                   67                   67                   67                   67  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                4053   20.241400290352587                 4012                 4061                 4079                 4044                 4066  		
STATISTIC 25          199.93941975820292  5.99535280323067E-02   199.84912261781147    199.9683290542717   199.99958108658518   199.89360425747492   199.99910042584304  		                  70                    0                   70                   70                   70                   70                   70  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            4235.125   21.944328912695678                 4193                 4244                 4265                 4227                 4248  		
STATISTIC 26          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  72                    0                   72                   72                   72                   72                   72  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             4356.25   21.959378081227293                 4312                 4362                 4387                 4350                 4370  		
STATISTIC 27          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  75                    0                   75                   75                   75                   75                   75  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		              4537.5    21.13223671482573                 4494                 4543                 4567                 4533                 4551  		
STATISTIC 28          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  78                    0                   78                   78                   78                   78                   78  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                4720    22.00649254846656                 4677                 4722                 4757                 4717                 4731  		
STATISTIC 29          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  81                    0                   81                   81                   81                   81                   81  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             4899.25    25.18361145098704                 4853                 4903                 4945                 4894                 4906  		
STATISTIC 30          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  84                    0                   84                   84                   84                   84                   84  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             5082.25   25.029982021567655                 5037                 5081                 5130                 5080                 5086  		
STATISTIC 31          199.94556509335854  0.05126587236738861   199.86775187993544    199.9683290542717   199.99958108658518    199.8982852990565   199.99910042584304  		                  86                    0                   86                   86                   86                   86                   86  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            5203.875    22.94986772448653                 5164                 5204                 5249                 5201                 5207  		
STATISTIC 32          199.94768446406448  0.05267255879116554   199.86775187993544    199.9714760840945   199.99958108658518    199.8982852990565   199.99910042584304  		                  89                    0                   89                   89                   89                   89                   89  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            5387.125   22.743523410915405                 5346                 5385                 5430                 5384                 5394  		
STATISTIC 33          199.94768446406448  0.05267255879116554   199.86775187993544    199.9714760840945   199.99958108658518    199.8982852990565   199.99910042584304  		                  92                    0                   92                   92                   92                   92                   92  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            5569.375    24.89944061333794                 5529                 5570                 5616                 5562                 5581  		
STATISTIC 34          199.94768446406448  0.05267255879116554   199.86775187993544    199.9714760840945   199.99958108658518    199.8982852990565   199.99910042584304  		                  95                    0                   95                   95                   95                   95                   95  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		            5753.375   25.706794543744376                 5715                 5755                 5799                 5746                 5773  		
STATISTIC 35          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                  97                    0                   97                   97                   97                   97                   97  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                5874                   26                 5830                 5875                 5915                 5868                 5891  		
STATISTIC 36          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                 100                    0                  100                  100                  100                  100                  100  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		              6055.5   24.041630560342615                 6015                 6057                 6091                 6050                 6076  		
STATISTIC 37          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                 103                    0                  103                  103                  103                  103                  103  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		             6237.25    24.21776207662467                 6196                 6242                 6272                 6231                 6256  		
STATISTIC 38          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                 106                    0                  106                  106                  106                  106                  106  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                6417   23.808761892571038                 6374                 6424                 6448                 6415                 6437  		
STATISTIC 39          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                 108                    0                  108                  108                  108                  108                  108  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                6537   26.273288988737484                 6493                 6545                 6571                 6529                 6561  		
STATISTIC 40          199.95122943381057  0.05501382968878443   199.86775187993544   199.98528401991933   199.99958108658518    199.8982852990565   199.99910042584304  		                 111                    0                  111                  111                  111                  111                  111  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                   0                    0                    0                    0                    0                    0                    0  		                6720   26.142466819880855                 6677                 6726                 6755                 6716                 6746  		
