Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 16,000000 ; 0,000000 ; 0,991027 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 16,000000 ; 3,000000 ; 0,945581 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 441,000000 ; 327,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,887709 ; 75,000000 ; 38,000000 ; 128,000000 ; 0,000000 ; 1128,000000 ; 663,000000 ; 
3 ; 24,000000 ; 9,000000 ; 0,709821 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 2023,000000 ; 997,000000 ; 
4 ; 24,000000 ; 12,000000 ; 0,569114 ; 67,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 2470,000000 ; 1327,000000 ; 
5 ; 32,000000 ; 15,000000 ; 0,533004 ; 69,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 2732,000000 ; 1672,000000 ; 
6 ; 32,000000 ; 18,000000 ; 0,469455 ; 67,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 3024,000000 ; 2017,000000 ; 
7 ; 40,000000 ; 21,000000 ; 0,413257 ; 68,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 3594,000000 ; 2351,000000 ; 
8 ; 40,000000 ; 24,000000 ; 0,397781 ; 65,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 3828,000000 ; 2689,000000 ; 
9 ; 40,000000 ; 27,000000 ; 0,382331 ; 82,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 4066,000000 ; 3011,000000 ; 
10 ; 40,000000 ; 30,000000 ; 0,331893 ; 80,000000 ; 43,000000 ; 128,000000 ; 0,000000 ; 4303,000000 ; 3325,000000 ; 
11 ; 40,000000 ; 33,000000 ; 0,240293 ; 68,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 4577,000000 ; 3655,000000 ; 
12 ; 48,000000 ; 36,000000 ; 0,210098 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4749,000000 ; 3988,000000 ; 
13 ; 40,000000 ; 40,000000 ; 0,277480 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 4954,000000 ; 4417,000000 ; 
14 ; 40,000000 ; 43,000000 ; 0,303151 ; 67,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 5160,000000 ; 4748,000000 ; 
15 ; 40,000000 ; 46,000000 ; 0,343453 ; 65,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5316,000000 ; 5091,000000 ; 
16 ; 48,000000 ; 49,000000 ; 0,339243 ; 68,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5472,000000 ; 5423,000000 ; 
17 ; 48,000000 ; 52,000000 ; 0,359458 ; 69,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 5597,000000 ; 5757,000000 ; 
18 ; 48,000000 ; 55,000000 ; 0,358368 ; 71,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 5785,000000 ; 6087,000000 ; 
19 ; 48,000000 ; 58,000000 ; 0,295636 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5910,000000 ; 6421,000000 ; 
20 ; 48,000000 ; 61,000000 ; 0,281666 ; 69,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 6088,000000 ; 6745,000000 ; 
21 ; 48,000000 ; 64,000000 ; 0,273159 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 6229,000000 ; 7060,000000 ; 
22 ; 48,000000 ; 67,000000 ; 0,288904 ; 65,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6369,000000 ; 7387,000000 ; 
23 ; 48,000000 ; 70,000000 ; 0,293153 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 6510,000000 ; 7728,000000 ; 
24 ; 48,000000 ; 73,000000 ; 0,310679 ; 71,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 6697,000000 ; 8065,000000 ; 
25 ; 48,000000 ; 77,000000 ; 0,331223 ; 66,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 6869,000000 ; 8501,000000 ; 
26 ; 48,000000 ; 80,000000 ; 0,328866 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 7026,000000 ; 8832,000000 ; 
27 ; 48,000000 ; 83,000000 ; 0,319892 ; 64,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 7213,000000 ; 9167,000000 ; 
28 ; 48,000000 ; 86,000000 ; 0,330905 ; 70,000000 ; 61,000000 ; 128,000000 ; 0,000000 ; 7322,000000 ; 9483,000000 ; 
29 ; 48,000000 ; 89,000000 ; 0,329787 ; 75,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 7494,000000 ; 9804,000000 ; 
30 ; 48,000000 ; 92,000000 ; 0,335999 ; 66,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 7650,000000 ; 10143,000000 ; 
31 ; 48,000000 ; 95,000000 ; 0,342190 ; 66,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 7900,000000 ; 10478,000000 ; 
32 ; 48,000000 ; 98,000000 ; 0,349093 ; 69,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8104,000000 ; 10823,000000 ; 
33 ; 48,000000 ; 101,000000 ; 0,356749 ; 68,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 8260,000000 ; 11147,000000 ; 
34 ; 48,000000 ; 104,000000 ; 0,356101 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 8441,000000 ; 11495,000000 ; 
35 ; 48,000000 ; 107,000000 ; 0,377378 ; 71,000000 ; 56,000000 ; 128,000000 ; 0,000000 ; 8613,000000 ; 11837,000000 ; 
36 ; 48,000000 ; 110,000000 ; 0,402443 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 8832,000000 ; 12176,000000 ; 
37 ; 48,000000 ; 113,000000 ; 0,405963 ; 66,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 9034,000000 ; 12522,000000 ; 
38 ; 56,000000 ; 117,000000 ; 0,410040 ; 69,000000 ; 58,000000 ; 128,000000 ; 0,000000 ; 9253,000000 ; 12962,000000 ; 
39 ; 56,000000 ; 120,000000 ; 0,387054 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 9534,000000 ; 13299,000000 ; 
40 ; 56,000000 ; 123,000000 ; 0,364590 ; 70,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 9753,000000 ; 13638,000000 ; 
41 ; 56,000000 ; 126,000000 ; 0,351012 ; 68,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 9909,000000 ; 13969,000000 ; 
42 ; 64,000000 ; 129,000000 ; 0,323696 ; 69,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 10111,000000 ; 14301,000000 ; 
43 ; 64,000000 ; 132,000000 ; 0,295852 ; 65,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 10314,000000 ; 14633,000000 ; 
44 ; 64,000000 ; 135,000000 ; 0,301866 ; 66,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 10517,000000 ; 14963,000000 ; 
45 ; 64,000000 ; 138,000000 ; 0,302954 ; 72,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 10752,000000 ; 15308,000000 ; 
46 ; 64,000000 ; 141,000000 ; 0,288297 ; 68,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 10892,000000 ; 15655,000000 ; 
47 ; 64,000000 ; 144,000000 ; 0,292826 ; 72,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 11080,000000 ; 15978,000000 ; 
48 ; 64,000000 ; 147,000000 ; 0,287822 ; 65,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11314,000000 ; 16301,000000 ; 
49 ; 64,000000 ; 150,000000 ; 0,277387 ; 69,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 11549,000000 ; 16641,000000 ; 
50 ; 64,000000 ; 154,000000 ; 0,298248 ; 71,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11798,000000 ; 17100,000000 ; 
51 ; 64,000000 ; 157,000000 ; 0,292113 ; 72,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 11978,000000 ; 17439,000000 ; 
52 ; 72,000000 ; 160,000000 ; 0,295905 ; 73,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 12188,000000 ; 17781,000000 ; 
53 ; 72,000000 ; 163,000000 ; 0,299777 ; 70,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 12376,000000 ; 18116,000000 ; 
54 ; 72,000000 ; 166,000000 ; 0,302698 ; 70,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 12594,000000 ; 18455,000000 ; 
55 ; 80,000000 ; 169,000000 ; 0,291354 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 12813,000000 ; 18795,000000 ; 
56 ; 80,000000 ; 172,000000 ; 0,263793 ; 69,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 12981,000000 ; 19127,000000 ; 
57 ; 80,000000 ; 175,000000 ; 0,263050 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 13162,000000 ; 19455,000000 ; 
58 ; 80,000000 ; 178,000000 ; 0,270534 ; 67,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 13334,000000 ; 19794,000000 ; 
59 ; 80,000000 ; 181,000000 ; 0,218296 ; 72,000000 ; 44,000000 ; 128,000000 ; 0,000000 ; 13506,000000 ; 20133,000000 ; 
60 ; 80,000000 ; 184,000000 ; 0,182866 ; 66,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 13694,000000 ; 20470,000000 ; 
61 ; 80,000000 ; 187,000000 ; 0,173026 ; 68,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 13881,000000 ; 20813,000000 ; 
62 ; 80,000000 ; 190,000000 ; 0,173874 ; 67,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 14037,000000 ; 21154,000000 ; 
63 ; 80,000000 ; 194,000000 ; 0,180552 ; 72,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 14256,000000 ; 21594,000000 ; 
64 ; 80,000000 ; 197,000000 ; 0,190798 ; 69,000000 ; 60,000000 ; 128,000000 ; 0,000000 ; 14459,000000 ; 21926,000000 ; 
