Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 8,000000 ; 0,000000 ; 0,989919 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 16,000000 ; 3,000000 ; 0,918936 ; 67,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 613,000000 ; 309,000000 ; 
2 ; 16,000000 ; 6,000000 ; 0,799658 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 1300,000000 ; 623,000000 ; 
3 ; 16,000000 ; 9,000000 ; 0,726099 ; 75,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 2054,000000 ; 951,000000 ; 
4 ; 24,000000 ; 13,000000 ; 0,619640 ; 74,000000 ; 46,000000 ; 128,000000 ; 0,000000 ; 2689,000000 ; 1405,000000 ; 
5 ; 24,000000 ; 16,000000 ; 0,470037 ; 67,000000 ; 47,000000 ; 128,000000 ; 0,000000 ; 3013,000000 ; 1752,000000 ; 
6 ; 32,000000 ; 19,000000 ; 0,344350 ; 69,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 3328,000000 ; 2083,000000 ; 
7 ; 32,000000 ; 23,000000 ; 0,303389 ; 73,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 3875,000000 ; 2511,000000 ; 
8 ; 40,000000 ; 26,000000 ; 0,233642 ; 70,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 4109,000000 ; 2842,000000 ; 
9 ; 40,000000 ; 29,000000 ; 0,251262 ; 67,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4369,000000 ; 3171,000000 ; 
10 ; 40,000000 ; 32,000000 ; 0,248073 ; 69,000000 ; 41,000000 ; 128,000000 ; 0,000000 ; 4577,000000 ; 3505,000000 ; 
11 ; 48,000000 ; 36,000000 ; 0,274906 ; 66,000000 ; 53,000000 ; 128,000000 ; 0,000000 ; 4874,000000 ; 3948,000000 ; 
12 ; 48,000000 ; 39,000000 ; 0,319149 ; 71,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 5030,000000 ; 4291,000000 ; 
13 ; 48,000000 ; 42,000000 ; 0,314271 ; 70,000000 ; 50,000000 ; 128,000000 ; 0,000000 ; 5238,000000 ; 4614,000000 ; 
14 ; 48,000000 ; 46,000000 ; 0,268914 ; 71,000000 ; 48,000000 ; 128,000000 ; 0,000000 ; 5425,000000 ; 5046,000000 ; 
15 ; 56,000000 ; 49,000000 ; 0,279041 ; 68,000000 ; 52,000000 ; 128,000000 ; 0,000000 ; 5613,000000 ; 5382,000000 ; 
16 ; 56,000000 ; 52,000000 ; 0,287404 ; 67,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 5754,000000 ; 5716,000000 ; 
