Statistic ; Generation ; Individuals ; SucessRate ; Time ; FunctionCalls
0 ; 0,000000 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 1,000000 ; 65,000000 ; 0,000000 ; 0,000000 ; 120,000000 ; 
2 ; 2,000000 ; 66,000000 ; 0,000000 ; 1390,000000 ; 229,000000 ; 
3 ; 3,000000 ; 67,000000 ; 0,000000 ; 2421,000000 ; 341,000000 ; 
4 ; 4,000000 ; 69,000000 ; 0,000000 ; 2937,000000 ; 449,000000 ; 
5 ; 5,000000 ; 69,000000 ; 0,000000 ; 3186,000000 ; 565,000000 ; 
6 ; 6,000000 ; 65,000000 ; 0,000000 ; 3750,000000 ; 679,000000 ; 
7 ; 7,000000 ; 68,000000 ; 0,000000 ; 4194,000000 ; 791,000000 ; 
8 ; 8,000000 ; 65,000000 ; 0,000000 ; 4428,000000 ; 906,000000 ; 
9 ; 9,000000 ; 68,000000 ; 0,000000 ; 4714,000000 ; 1010,000000 ; 
10 ; 10,000000 ; 67,000000 ; 0,000000 ; 4886,000000 ; 1121,000000 ; 
11 ; 11,000000 ; 68,000000 ; 0,000000 ; 5230,000000 ; 1232,000000 ; 
12 ; 12,000000 ; 70,000000 ; 0,000000 ; 5605,000000 ; 1345,000000 ; 
13 ; 13,000000 ; 70,000000 ; 0,000000 ; 6167,000000 ; 1462,000000 ; 
14 ; 14,000000 ; 74,000000 ; 0,000000 ; 6277,000000 ; 1565,000000 ; 
15 ; 15,000000 ; 76,000000 ; 0,000000 ; 6761,000000 ; 1663,000000 ; 
16 ; 16,000000 ; 69,000000 ; 0,000000 ; 7073,000000 ; 1775,000000 ; 
17 ; 17,000000 ; 65,000000 ; 0,000000 ; 7183,000000 ; 1889,000000 ; 
18 ; 18,000000 ; 66,000000 ; 0,000000 ; 7617,000000 ; 2005,000000 ; 
19 ; 19,000000 ; 66,000000 ; 0,000000 ; 7961,000000 ; 2121,000000 ; 
20 ; 20,000000 ; 65,000000 ; 0,000000 ; 8299,000000 ; 2233,000000 ; 
21 ; 21,000000 ; 66,000000 ; 0,000000 ; 8581,000000 ; 2347,000000 ; 
22 ; 22,000000 ; 69,000000 ; 0,000000 ; 8674,000000 ; 2459,000000 ; 
23 ; 23,000000 ; 73,000000 ; 0,000000 ; 9159,000000 ; 2570,000000 ; 
24 ; 24,000000 ; 68,000000 ; 0,000000 ; 9346,000000 ; 2682,000000 ; 
25 ; 25,000000 ; 66,000000 ; 0,000000 ; 9612,000000 ; 2791,000000 ; 
26 ; 26,000000 ; 69,000000 ; 0,000000 ; 10065,000000 ; 2902,000000 ; 
27 ; 27,000000 ; 66,000000 ; 0,000000 ; 10174,000000 ; 3017,000000 ; 
28 ; 28,000000 ; 67,000000 ; 0,000000 ; 10694,000000 ; 3130,000000 ; 
29 ; 29,000000 ; 67,000000 ; 0,000000 ; 10960,000000 ; 3243,000000 ; 
30 ; 30,000000 ; 71,000000 ; 0,000000 ; 11085,000000 ; 3347,000000 ; 
31 ; 31,000000 ; 75,000000 ; 0,000000 ; 11505,000000 ; 3449,000000 ; 
32 ; 32,000000 ; 77,000000 ; 0,000000 ; 11630,000000 ; 3557,000000 ; 
33 ; 33,000000 ; 75,000000 ; 0,000000 ; 11911,000000 ; 3662,000000 ; 
34 ; 34,000000 ; 84,000000 ; 0,000000 ; 12364,000000 ; 3761,000000 ; 
35 ; 35,000000 ; 75,000000 ; 0,000000 ; 12489,000000 ; 3869,000000 ; 
36 ; 36,000000 ; 68,000000 ; 0,000000 ; 12786,000000 ; 3980,000000 ; 
37 ; 37,000000 ; 69,000000 ; 0,000000 ; 13224,000000 ; 4089,000000 ; 
38 ; 38,000000 ; 68,000000 ; 0,000000 ; 13349,000000 ; 4197,000000 ; 
39 ; 39,000000 ; 66,000000 ; 0,000000 ; 13657,000000 ; 4302,000000 ; 
40 ; 40,000000 ; 71,000000 ; 0,000000 ; 14113,000000 ; 4412,000000 ; 
41 ; 41,000000 ; 77,000000 ; 0,000000 ; 14254,000000 ; 4515,000000 ; 
42 ; 42,000000 ; 74,000000 ; 0,000000 ; 14660,000000 ; 4630,000000 ; 
43 ; 43,000000 ; 79,000000 ; 0,000000 ; 14845,000000 ; 4737,000000 ; 
44 ; 44,000000 ; 74,000000 ; 0,000000 ; 15241,000000 ; 4847,000000 ; 
45 ; 45,000000 ; 77,000000 ; 0,000000 ; 15462,000000 ; 4953,000000 ; 
46 ; 46,000000 ; 83,000000 ; 0,000000 ; 15655,000000 ; 5052,000000 ; 
47 ; 47,000000 ; 85,000000 ; 0,000000 ; 16203,000000 ; 5153,000000 ; 
48 ; 48,000000 ; 80,000000 ; 0,000000 ; 16319,000000 ; 5258,000000 ; 
49 ; 49,000000 ; 84,000000 ; 0,000000 ; 16739,000000 ; 5362,000000 ; 
50 ; 50,000000 ; 92,000000 ; 0,000000 ; 16880,000000 ; 5450,000000 ; 
51 ; 51,000000 ; 87,000000 ; 0,000000 ; 17187,000000 ; 5541,000000 ; 
52 ; 52,000000 ; 91,000000 ; 0,000000 ; 17464,000000 ; 5642,000000 ; 
53 ; 53,000000 ; 101,000000 ; 1,000000 ; 18033,000000 ; 5743,000000 ; 
54 ; 54,000000 ; 97,000000 ; 1,000000 ; 18074,000000 ; 5848,000000 ; 
55 ; 55,000000 ; 108,000000 ; 1,000000 ; 18636,000000 ; 5944,000000 ; 
56 ; 56,000000 ; 107,000000 ; 1,000000 ; 18676,000000 ; 6033,000000 ; 
57 ; 57,000000 ; 101,000000 ; 1,000000 ; 19218,000000 ; 6137,000000 ; 
58 ; 58,000000 ; 115,000000 ; 1,000000 ; 19446,000000 ; 6230,000000 ; 
59 ; 59,000000 ; 116,000000 ; 1,000000 ; 19587,000000 ; 6314,000000 ; 
60 ; 60,000000 ; 121,000000 ; 1,000000 ; 20024,000000 ; 6394,000000 ; 
61 ; 61,000000 ; 114,000000 ; 1,000000 ; 20243,000000 ; 6476,000000 ; 
62 ; 62,000000 ; 117,000000 ; 1,000000 ; 20477,000000 ; 6568,000000 ; 
63 ; 63,000000 ; 107,000000 ; 1,000000 ; 21118,000000 ; 6664,000000 ; 
64 ; 64,000000 ; 111,000000 ; 1,000000 ; 21477,000000 ; 6754,000000 ; 
65 ; 65,000000 ; 118,000000 ; 1,000000 ; 21602,000000 ; 6846,000000 ; 
66 ; 66,000000 ; 113,000000 ; 1,000000 ; 22212,000000 ; 6932,000000 ; 
67 ; 67,000000 ; 116,000000 ; 1,000000 ; 22399,000000 ; 7020,000000 ; 
68 ; 68,000000 ; 116,000000 ; 1,000000 ; 22790,000000 ; 7105,000000 ; 
69 ; 69,000000 ; 118,000000 ; 1,000000 ; 23243,000000 ; 7187,000000 ; 
70 ; 70,000000 ; 116,000000 ; 1,000000 ; 23399,000000 ; 7279,000000 ; 
71 ; 71,000000 ; 125,000000 ; 1,000000 ; 23665,000000 ; 7371,000000 ; 
