Statistic ; BestFitness ; Generation ; GeneticDiversity ; Individuals ; SelectedGenotypes ; SelectedIndividuals ; SucessRate ; Time ; FunctionCalls
0 ; 16,000000 ; 0,000000 ; 0,987183 ; 64,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 0,000000 ; 
1 ; 16,000000 ; 3,000000 ; 0,952147 ; 69,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 737,000000 ; 335,000000 ; 
2 ; 24,000000 ; 6,000000 ; 0,882808 ; 68,000000 ; 44,000000 ; 128,000000 ; 0,000000 ; 1378,000000 ; 657,000000 ; 
3 ; 24,000000 ; 9,000000 ; 0,723211 ; 71,000000 ; 44,000000 ; 128,000000 ; 0,000000 ; 2145,000000 ; 994,000000 ; 
4 ; 24,000000 ; 12,000000 ; 0,414763 ; 65,000000 ; 51,000000 ; 128,000000 ; 0,000000 ; 2673,000000 ; 1347,000000 ; 
5 ; 24,000000 ; 16,000000 ; 0,403356 ; 64,000000 ; 49,000000 ; 128,000000 ; 0,000000 ; 3091,000000 ; 1794,000000 ; 
6 ; 24,000000 ; 19,000000 ; 0,424713 ; 65,000000 ; 57,000000 ; 128,000000 ; 0,000000 ; 3483,000000 ; 2132,000000 ; 
7 ; 24,000000 ; 22,000000 ; 0,440524 ; 66,000000 ; 59,000000 ; 128,000000 ; 0,000000 ; 3859,000000 ; 2473,000000 ; 
8 ; 32,000000 ; 25,000000 ; 0,442929 ; 68,000000 ; 54,000000 ; 128,000000 ; 0,000000 ; 4125,000000 ; 2795,000000 ; 
9 ; 24,000000 ; 28,000000 ; 0,470458 ; 67,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 4307,000000 ; 3130,000000 ; 
10 ; 24,000000 ; 32,000000 ; 0,494923 ; 65,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 4670,000000 ; 3577,000000 ; 
11 ; 24,000000 ; 35,000000 ; 0,488604 ; 70,000000 ; 55,000000 ; 128,000000 ; 0,000000 ; 4858,000000 ; 3906,000000 ; 
